idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
107,2025-01-21 19:00:00,28.8,15.83,555.45,0.0,50.25,24.44,25.03,25.67,1.58,
107,2025-01-21 20:00:00,30.4,16.86,355.05,0.0,58.08,21.44,22.54,24.0,1.15,
107,2025-01-21 21:00:00,27.2,17.46,58.0,0.0,66.45,18.61,19.54,20.67,0.77,
107,2025-01-21 22:00:00,24.0,14.46,0.0,0.0,72.73,16.94,17.46,18.22,0.54,
107,2025-01-21 23:00:00,19.2,11.28,0.0,0.0,74.88,16.39,16.62,16.94,0.48,
107,2025-01-22 00:00:00,12.8,7.73,0.0,0.0,78.28,15.28,15.63,16.06,0.39,
107,2025-01-22 01:00:00,8.0,4.72,0.0,0.0,79.38,15.33,15.5,15.61,0.36,
107,2025-01-22 02:00:00,8.0,4.3,0.0,0.0,80.28,15.22,15.35,15.56,0.35,
107,2025-01-22 03:00:00,6.4,3.59,0.0,0.0,81.43,14.28,14.96,15.67,0.32,
107,2025-01-22 04:00:00,6.4,1.32,0.0,0.0,80.58,15.28,15.42,15.56,0.34,
107,2025-01-22 05:00:00,3.2,0.26,0.0,0.0,82.0,15.0,15.13,15.17,0.31,
107,2025-01-22 06:00:00,4.8,0.93,0.0,0.0,83.08,14.89,15.03,15.17,0.29,
107,2025-01-22 07:00:00,4.8,0.71,14.06,0.0,84.33,13.67,14.32,15.33,0.26,
107,2025-01-22 08:00:00,3.2,0.45,232.0,0.0,86.7,13.61,13.8,13.94,0.21,
107,2025-01-22 09:00:00,6.4,1.47,539.6,0.0,82.93,14.5,14.64,14.78,0.29,
107,2025-01-22 10:00:00,9.6,3.62,824.4,0.0,81.75,14.17,14.58,15.44,0.31,
107,2025-01-22 11:00:00,11.2,3.84,1082.8,0.0,72.28,16.78,17.56,18.33,0.56,
107,2025-01-22 12:00:00,9.6,4.43,1267.25,0.0,70.25,17.5,18.46,19.28,0.64,
