model,scheme,subset,split_id,method,predictors,n_predictors,n_train,n_test,mae,r2,equation,complexity,target_key,target_column,seed
rf,cv5_mixed,mixed,1,CV5,GDA,1,22,6,132.45570942709276,0.48214812429168397,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),42
rf,cv5_mixed,mixed,2,CV5,GDA,1,22,6,163.57831942267163,0.04869216631683271,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),42
rf,cv5_mixed,mixed,3,CV5,GDA,1,22,6,229.02306748788496,-0.15278520573955756,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),42
rf,cv5_mixed,mixed,4,CV5,GDA,1,23,5,185.5904909264157,-1.5947617734840538,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),42
rf,cv5_mixed,mixed,5,CV5,GDA,1,23,5,149.79071132058206,-6.5255550173370205,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),42
rf,cv5_mixed,mixed,1,CV5,GDA,1,22,6,187.31916924744928,-0.03192927435836279,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),123
rf,cv5_mixed,mixed,2,CV5,GDA,1,22,6,207.65997814812818,-0.44645861182535285,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),123
rf,cv5_mixed,mixed,3,CV5,GDA,1,22,6,162.40774692973392,-0.42111567773947334,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),123
rf,cv5_mixed,mixed,4,CV5,GDA,1,23,5,150.45132670149368,-0.9738295922625944,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),123
rf,cv5_mixed,mixed,5,CV5,GDA,1,23,5,174.21627145019707,0.21049664525774836,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),123
rf,cv5_mixed,mixed,1,CV5,GDA,1,22,6,252.18438915657347,-0.15540443283611882,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),2026
rf,cv5_mixed,mixed,2,CV5,GDA,1,22,6,104.90777985871743,0.26301177370463635,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),2026
rf,cv5_mixed,mixed,3,CV5,GDA,1,22,6,262.37421097916996,-1.821342150714333,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),2026
rf,cv5_mixed,mixed,4,CV5,GDA,1,23,5,307.788951564421,-1.2323390856289458,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),2026
rf,cv5_mixed,mixed,5,CV5,GDA,1,23,5,169.05632792904038,-4.440157141475618,,,suma_antocianinas_totales_mgeqmv_kg,SUMA_ANTOCIANINAS_TOTALES(mgEqMv/Kg),2026
