target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,42,GDA,78.9676111104767,40.56599127577339,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,42,GDA,38.977580750783005,31.35276631672116,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,42,GDA,78.03386224006226,47.34272135410069,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,42,GDA,-16.560319750414273,19.10241646147414,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,42,GDA,-1.1368683772161604e-14,7.378704927843483e-14,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,123,GDA,24.44853614452034,36.097064912326395,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,123,GDA,7.830440668596337,33.58043935432747,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,123,GDA,1.001394014964974,18.912102293450506,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,123,GDA,44.0449531075256,49.30604209415945,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,123,GDA,71.9067239181807,60.90764486786713,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,-26.24974098874575,25.180632426132544,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,68.7839677723628,42.80209973512569,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,2.2173946369069966,34.736242113333205,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,-30.591309577491455,31.43774998778281,20
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,-26.201523953624815,11.445126435754714,20
