target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,42,GDA,88.23446164384882
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,42,GDA,100.77634520517212
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,42,GDA,119.66334289255207
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,42,GDA,69.68625805330032
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,42,GDA,57.01764147799289
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,123,GDA,94.09157019998823
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,123,GDA,99.72555333786916
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,123,GDA,49.826815805524326
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,123,GDA,159.42406226342885
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,123,GDA,132.33912795831196
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,64.2667496010349
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,94.31880034677347
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,134.12664987057295
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,95.46793014183925
suma_antocianinas_totales_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,60.45385751952508
