target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,1,CV5,GDA,42,GDA,25.653388300835218
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,2,CV5,GDA,42,GDA,30.39027330182756
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,3,CV5,GDA,42,GDA,30.09314645164692
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,4,CV5,GDA,42,GDA,38.719816900914246
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,5,CV5,GDA,42,GDA,25.164547928310107
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,1,CV5,GDA,123,GDA,30.38141115536459
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,2,CV5,GDA,123,GDA,36.82439048663449
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,3,CV5,GDA,123,GDA,21.266712430699723
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,4,CV5,GDA,123,GDA,18.452625670712315
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,5,CV5,GDA,123,GDA,29.078497714185175
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,21.11507909234031
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,47.00722707404078
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,24.65129351883402
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,15.817532083114571
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,26.45909294258639
