idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
31,2025-01-17 00:00:00,2.15,0.15,0.0,0.0,68.49,14.49,14.58,14.74,0.52,
31,2025-01-17 01:00:00,0.0,0.0,0.0,0.0,77.39,11.92,12.78,13.63,0.34,
31,2025-01-17 02:00:00,0.65,0.02,0.0,0.0,79.88,11.44,11.58,11.73,0.27,
31,2025-01-17 03:00:00,1.1,0.04,0.0,0.0,83.13,11.58,11.76,11.89,0.24,
31,2025-01-17 04:00:00,0.88,0.06,0.0,0.0,84.75,10.5,10.94,11.33,0.2,
31,2025-01-17 05:00:00,1.25,0.1,0.0,0.0,87.03,9.77,10.09,10.41,0.16,
31,2025-01-17 06:00:00,0.0,0.0,5.05,0.0,89.95,8.75,8.93,9.23,0.12,
31,2025-01-17 07:00:00,0.88,0.04,165.1,0.0,85.1,8.83,10.07,11.97,0.19,
31,2025-01-17 08:00:00,1.1,0.13,370.6,0.0,68.73,13.61,14.91,16.22,0.54,
31,2025-01-17 09:00:00,1.55,0.2,577.7,0.0,58.95,16.79,18.13,19.64,0.86,
31,2025-01-17 10:00:00,2.3,0.63,758.9,0.0,50.87,20.39,21.65,22.69,1.28,
31,2025-01-17 11:00:00,1.7,0.55,903.0,0.0,42.09,23.5,24.75,26.02,1.81,
31,2025-01-17 12:00:00,2.52,0.82,994.0,0.0,36.15,26.81,27.55,28.29,2.35,
31,2025-01-17 13:00:00,2.75,1.08,1021.0,0.0,31.79,28.77,29.42,30.24,2.8,
31,2025-01-17 14:00:00,3.05,1.08,1019.0,0.0,26.85,30.69,31.39,32.16,3.36,
31,2025-01-17 15:00:00,4.7,1.82,963.0,0.0,28.32,31.04,31.68,32.29,3.35,
31,2025-01-17 16:00:00,5.0,2.14,878.0,0.0,27.44,30.84,31.01,31.13,3.26,
31,2025-01-17 17:00:00,4.92,2.47,684.8,0.0,26.99,29.22,29.73,30.35,3.05,
31,2025-01-17 18:00:00,4.92,2.7,514.6,0.0,24.64,25.76,27.12,28.6,2.71,
31,2025-01-17 19:00:00,5.52,2.63,199.4,0.0,31.36,22.36,23.8,25.01,2.03,
31,2025-01-17 20:00:00,5.6,2.57,47.08,0.0,38.33,19.78,20.64,21.6,1.5,
31,2025-01-17 21:00:00,4.32,1.78,2.18,0.0,43.51,18.18,18.82,19.37,1.23,
31,2025-01-17 22:00:00,3.2,1.29,0.0,0.0,50.11,16.53,17.16,17.79,0.98,
31,2025-01-17 23:00:00,2.45,0.6,0.0,0.0,54.9,15.56,16.17,16.54,0.83,
31,2025-01-18 00:00:00,1.78,0.22,0.0,0.0,57.49,14.67,15.19,15.4,0.73,
31,2025-01-18 01:00:00,1.02,0.02,0.0,0.0,64.83,13.4,13.83,14.55,0.56,
31,2025-01-18 02:00:00,2.08,0.23,0.0,0.0,74.05,13.27,13.48,13.62,0.4,
31,2025-01-18 03:00:00,0.72,0.06,0.0,0.0,81.84,12.21,12.58,13.25,0.27,
31,2025-01-18 04:00:00,1.02,0.07,0.0,0.0,85.95,11.46,11.79,12.12,0.2,
31,2025-01-18 05:00:00,0.88,0.05,0.0,0.0,88.95,10.47,10.89,11.28,0.14,
31,2025-01-18 06:00:00,0.42,0.0,3.92,0.0,89.28,9.74,10.11,10.54,0.14,
31,2025-01-18 07:00:00,1.1,0.12,64.25,0.0,84.4,10.17,10.77,11.27,0.2,
31,2025-01-18 08:00:00,1.55,0.25,370.7,0.0,76.91,11.45,12.75,14.49,0.35,
31,2025-01-18 09:00:00,1.85,0.2,576.6,0.0,58.33,15.68,17.14,18.38,0.82,
31,2025-01-18 10:00:00,2.6,0.65,759.4,0.0,48.41,18.64,19.73,20.55,1.19,
31,2025-01-18 11:00:00,2.38,0.55,906.0,0.0,39.53,20.91,22.52,23.51,1.66,
31,2025-01-18 12:00:00,2.9,0.74,996.0,0.0,33.3,24.01,25.36,26.04,2.17,
31,2025-01-18 13:00:00,3.05,0.97,1027.0,0.0,28.39,26.75,27.61,28.39,2.65,
31,2025-01-18 14:00:00,3.95,0.98,1017.0,0.0,25.37,28.25,29.59,31.07,3.1,
31,2025-01-18 15:00:00,5.38,1.0,965.0,0.0,24.89,30.54,30.95,31.24,3.37,
31,2025-01-18 16:00:00,4.18,1.43,849.0,0.0,23.24,30.46,31.33,31.85,3.52,
31,2025-01-18 17:00:00,5.52,1.89,683.5,0.0,27.87,29.27,29.98,30.58,3.06,
31,2025-01-18 18:00:00,4.4,1.84,487.6,0.0,31.74,28.21,28.55,28.85,2.67,
31,2025-01-18 19:00:00,3.58,1.54,279.2,0.0,35.46,24.82,26.07,27.5,2.19,
31,2025-01-18 20:00:00,3.12,0.94,98.1,0.0,43.14,21.25,22.54,23.97,1.56,
31,2025-01-18 21:00:00,2.22,0.62,2.86,0.0,47.8,18.76,19.51,20.43,1.19,
31,2025-01-18 22:00:00,1.7,0.5,0.0,0.0,54.8,16.25,17.08,18.05,0.88,
31,2025-01-18 23:00:00,0.57,0.01,0.0,0.0,66.05,14.39,14.7,15.43,0.57,
31,2025-01-19 00:00:00,0.42,0.0,0.0,0.0,74.83,13.07,13.5,14.1,0.39,
31,2025-01-19 01:00:00,0.88,0.02,0.0,0.0,74.48,12.84,13.16,13.32,0.39,
31,2025-01-19 02:00:00,1.25,0.18,0.0,0.0,77.98,12.87,13.07,13.19,0.33,
31,2025-01-19 03:00:00,0.88,0.02,0.0,0.0,82.88,11.48,11.83,12.35,0.24,
31,2025-01-19 04:00:00,0.57,0.0,0.0,0.0,85.8,10.1,10.77,11.54,0.18,
31,2025-01-19 05:00:00,0.57,0.01,0.0,0.0,88.13,9.94,10.01,10.1,0.15,
31,2025-01-19 06:00:00,0.57,0.01,4.66,0.0,91.1,8.76,9.24,10.11,0.11,
31,2025-01-19 07:00:00,0.95,0.02,167.2,0.0,87.48,9.01,10.37,12.31,0.17,
31,2025-01-19 08:00:00,1.1,0.24,369.0,0.0,67.87,13.47,14.65,16.02,0.54,
31,2025-01-19 09:00:00,1.85,0.49,578.1,0.0,55.44,17.33,18.79,20.07,0.97,
31,2025-01-19 10:00:00,3.05,1.05,765.3,0.0,45.5,21.34,23.01,24.39,1.54,
31,2025-01-19 11:00:00,2.98,1.35,912.0,0.0,39.57,24.9,26.16,27.42,2.06,
31,2025-01-19 12:00:00,4.55,1.41,1005.0,0.0,33.1,28.14,28.98,29.81,2.68,
31,2025-01-19 13:00:00,2.68,1.01,1036.0,0.0,28.24,31.07,31.4,32.12,3.3,
31,2025-01-19 14:00:00,2.68,0.9,1032.0,0.0,21.53,32.96,33.69,34.19,4.11,
31,2025-01-19 15:00:00,3.28,0.89,975.0,0.0,17.2,34.47,34.88,35.08,4.63,
31,2025-01-19 16:00:00,4.92,2.25,855.0,0.0,21.32,33.02,33.67,34.3,4.11,
31,2025-01-19 17:00:00,4.78,2.46,696.0,0.0,22.99,31.6,32.05,32.47,3.68,
31,2025-01-19 18:00:00,4.92,2.28,498.4,0.0,23.63,29.8,30.85,31.58,3.4,
31,2025-01-19 19:00:00,4.47,2.26,283.0,0.0,27.17,27.27,28.06,29.0,2.77,
31,2025-01-19 20:00:00,5.15,1.49,96.0,0.0,28.95,23.89,25.2,26.41,2.28,
31,2025-01-19 21:00:00,3.2,0.42,1.9,0.0,34.81,20.62,21.96,22.9,1.73,
31,2025-01-19 22:00:00,0.0,0.0,0.0,0.0,47.14,17.84,18.52,19.59,1.13,
31,2025-01-19 23:00:00,0.0,0.0,0.0,0.0,58.19,15.4,16.11,17.03,0.77,
31,2025-01-20 00:00:00,1.85,0.3,0.0,0.0,57.27,15.4,15.59,15.72,0.76,
31,2025-01-20 01:00:00,1.25,0.2,0.0,0.0,70.66,14.1,14.63,15.21,0.49,
31,2025-01-20 02:00:00,0.95,0.03,0.0,0.0,75.35,12.87,13.27,13.73,0.38,
31,2025-01-20 03:00:00,1.48,0.34,0.0,0.0,75.87,11.95,12.18,12.35,0.34,
31,2025-01-20 04:00:00,1.7,0.19,0.0,0.0,82.92,10.89,11.54,12.12,0.23,
31,2025-01-20 05:00:00,1.18,0.1,0.0,0.0,90.93,11.13,11.3,11.48,0.12,
31,2025-01-20 06:00:00,0.35,0.0,3.76,0.0,94.3,10.38,10.56,10.91,0.08,
31,2025-01-20 07:00:00,0.42,0.01,164.2,0.0,88.8,10.06,10.8,12.36,0.15,
31,2025-01-20 08:00:00,1.4,0.36,361.0,0.0,76.15,13.05,13.67,14.54,0.38,
