idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
108,2025-01-21 19:00:00,22.93,10.2,543.09,0.0,44.7,28.5,29.16,29.86,2.24,
108,2025-01-21 20:00:00,20.52,10.86,341.73,0.0,47.04,26.05,26.88,27.68,1.88,
108,2025-01-21 21:00:00,19.31,9.28,135.55,0.0,53.47,22.43,24.01,25.56,1.4,
108,2025-01-21 22:00:00,13.28,6.11,0.0,0.0,62.43,19.41,20.37,21.49,0.9,
108,2025-01-21 23:00:00,9.66,1.78,0.0,0.0,68.42,17.59,18.22,19.1,0.66,
108,2025-01-22 00:00:00,3.62,0.24,0.0,0.0,74.3,16.13,16.39,16.89,0.48,
108,2025-01-22 01:00:00,0.0,0.0,0.0,0.0,76.8,14.9,15.33,15.8,0.41,
108,2025-01-22 02:00:00,0.0,0.0,0.0,0.0,78.53,14.13,14.36,14.48,0.35,
108,2025-01-22 03:00:00,0.0,0.0,0.0,0.0,80.17,13.1,13.67,13.99,0.31,
108,2025-01-22 04:00:00,0.0,0.0,0.0,0.0,82.48,12.29,12.78,13.27,0.26,
108,2025-01-22 05:00:00,0.0,0.0,0.0,0.0,84.77,11.81,12.13,12.27,0.21,
108,2025-01-22 06:00:00,0.0,0.0,0.0,0.0,85.68,11.47,11.59,11.75,0.2,
108,2025-01-22 07:00:00,0.0,0.0,3.51,0.0,87.12,10.64,10.89,11.09,0.17,
108,2025-01-22 08:00:00,0.0,0.0,90.81,0.0,85.77,10.84,12.28,13.99,0.21,
108,2025-01-22 09:00:00,2.41,0.11,291.72,0.0,77.8,14.03,15.01,16.1,0.38,
108,2025-01-22 10:00:00,7.24,0.68,534.75,0.0,65.37,17.27,18.53,19.44,0.74,
108,2025-01-22 11:00:00,7.24,1.36,720.32,0.0,59.61,20.14,20.75,21.45,0.99,
108,2025-01-22 12:00:00,8.45,2.73,874.73,0.0,58.33,21.8,22.62,23.64,1.15,
108,2025-01-22 13:00:00,10.86,3.18,978.7,0.0,54.21,23.66,24.63,25.64,1.42,
108,2025-01-22 14:00:00,10.86,2.4,1040.56,0.0,51.24,25.83,26.7,27.46,1.71,
108,2025-01-22 15:00:00,12.07,2.75,1037.92,0.0,49.58,28.15,28.69,29.13,1.99,
108,2025-01-22 16:00:00,25.35,7.92,1021.25,0.0,45.75,28.21,29.09,30.09,2.19,
108,2025-01-22 17:00:00,27.76,14.56,917.73,0.0,45.43,26.81,26.93,27.08,1.94,
108,2025-01-22 18:00:00,28.97,14.26,736.55,0.0,45.39,24.96,25.64,26.31,1.8,
108,2025-01-22 19:00:00,27.76,14.98,558.44,0.0,46.75,23.22,23.62,23.94,1.56,
108,2025-01-22 20:00:00,21.73,11.35,357.97,0.0,44.87,21.69,22.17,22.7,1.47,
108,2025-01-22 21:00:00,16.9,9.2,108.35,0.0,50.59,19.45,20.42,21.35,1.19,
108,2025-01-22 22:00:00,14.48,6.92,0.0,0.0,57.11,18.32,18.62,18.94,0.92,
108,2025-01-22 23:00:00,12.07,4.33,0.0,0.0,62.49,16.85,17.26,17.73,0.74,
108,2025-01-23 00:00:00,14.48,5.36,0.0,0.0,68.46,14.54,15.35,16.26,0.55,
108,2025-01-23 01:00:00,7.24,3.12,0.0,0.0,75.4,12.85,13.45,14.02,0.38,
108,2025-01-23 02:00:00,3.62,0.27,0.0,0.0,80.14,11.92,12.16,12.43,0.28,
108,2025-01-23 03:00:00,3.62,0.5,0.0,0.0,83.72,11.19,11.36,11.5,0.22,
108,2025-01-23 04:00:00,3.62,0.27,0.0,0.0,86.38,10.5,10.64,10.82,0.18,
108,2025-01-23 05:00:00,1.21,0.0,0.0,0.0,86.67,9.98,10.22,10.43,0.17,
108,2025-01-23 06:00:00,2.41,0.14,0.0,0.0,88.58,9.4,9.62,10.11,0.14,
108,2025-01-23 07:00:00,0.0,0.0,4.83,0.0,88.61,9.08,9.14,9.29,0.13,
