target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,42,VPD_medio_acum,43.15351355411283
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,42,VPD_medio_acum,43.98087375612133
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,42,VPD_medio_acum,74.1949360971894
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,42,VPD_medio_acum,42.3156174346026
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,42,VPD_medio_acum,39.98743398978611
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,123,VPD_medio_acum,34.84659591816921
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,123,VPD_medio_acum,39.66785288269309
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,123,VPD_medio_acum,67.98060871918831
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,123,VPD_medio_acum,64.5063440307159
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,123,VPD_medio_acum,46.39202535717591
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,2026,VPD_medio_acum,25.867655453990338
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,2026,VPD_medio_acum,41.562700944611116
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,2026,VPD_medio_acum,63.1199905770063
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,2026,VPD_medio_acum,56.829688791102555
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,2026,VPD_medio_acum,40.436030846195635
