idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
311,2025-08-22 18:00:00,3.2,0.4,106.0,0.2,92.21,6.01,6.14,6.27,0.07,
311,2025-08-22 19:00:00,3.0,1.2,0.0,0.6,95.17,5.36,5.36,5.36,0.04,
311,2025-08-22 20:00:00,3.3,1.2,0.0,0.0,97.61,5.01,5.01,5.01,0.02,
311,2025-08-22 21:00:00,1.7,0.7,0.0,0.0,98.21,4.39,4.39,4.39,0.01,
311,2025-08-22 22:00:00,2.1,0.6,0.0,0.0,99.16,3.7,3.7,3.7,0.01,
311,2025-08-23 00:00:00,0.0,0.0,0.0,0.0,99.98,1.22,1.45,1.67,0.0,
311,2025-08-23 02:00:00,0.0,0.0,0.0,0.0,99.98,0.61,0.81,1.01,0.0,
311,2025-08-23 03:00:00,1.0,0.0,0.0,0.0,99.98,0.15,0.15,0.15,0.0,
311,2025-08-23 04:00:00,0.9,0.0,0.0,0.0,99.98,-0.66,-0.54,-0.42,0.0,
311,2025-08-23 05:00:00,1.4,0.1,0.0,0.0,99.98,-0.58,-0.58,-0.58,0.0,
311,2025-08-23 06:00:00,1.0,0.2,0.0,0.0,99.98,-1.47,-1.47,-1.47,0.0,
311,2025-08-23 07:00:00,1.2,0.2,0.0,0.0,99.98,-1.54,-1.54,-1.54,0.0,
311,2025-08-23 08:00:00,1.5,0.15,76.0,0.0,99.98,-1.28,-1.01,-0.73,0.0,
311,2025-08-23 09:00:00,1.5,0.1,213.0,0.0,99.98,-0.01,-0.01,-0.01,0.0,
311,2025-08-23 10:00:00,5.7,1.1,344.0,0.2,86.28,5.11,5.11,5.11,0.12,
311,2025-08-23 11:00:00,5.3,2.4,559.0,0.0,53.25,9.95,9.95,9.95,0.57,
311,2025-08-23 12:00:00,6.5,2.8,749.0,0.0,42.52,10.88,11.06,11.23,0.76,
311,2025-08-23 13:00:00,6.0,1.9,780.0,0.0,43.94,12.35,12.35,12.35,0.8,
311,2025-08-23 14:00:00,5.6,2.6,766.0,0.0,40.82,13.1,13.1,13.1,0.89,
311,2025-08-23 15:00:00,6.6,3.1,687.0,0.0,38.6,13.24,13.24,13.24,0.93,
311,2025-08-23 16:00:00,6.3,2.55,577.0,0.0,39.88,13.45,13.5,13.55,0.93,
311,2025-08-23 17:00:00,4.4,2.4,363.0,0.0,39.51,13.43,13.43,13.43,0.93,
311,2025-08-23 18:00:00,5.1,2.3,110.0,0.0,49.27,12.15,12.15,12.15,0.72,
311,2025-08-23 19:00:00,3.9,1.9,0.0,0.0,53.8,11.22,11.22,11.22,0.62,
311,2025-08-23 20:00:00,3.4,0.6,0.0,0.0,66.36,8.85,8.85,8.85,0.38,
311,2025-08-23 21:00:00,1.4,0.1,0.0,0.0,74.83,7.38,7.38,7.38,0.26,
311,2025-08-23 22:00:00,2.2,0.4,0.0,0.0,74.51,7.11,7.11,7.11,0.26,
311,2025-08-24 00:00:00,2.3,0.8,0.0,0.0,65.24,8.31,8.31,8.31,0.38,
311,2025-08-24 01:00:00,4.3,1.6,0.0,0.0,62.75,7.69,8.21,8.73,0.41,
311,2025-08-24 02:00:00,4.9,1.6,0.0,0.0,67.71,7.29,7.29,7.29,0.33,
