target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,-1.7053025658242404e-14,5.03633974252277e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,42,VPD_medio_acum,6.394884621840902e-15,1.8785760952372195e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,42,VPD_medio_acum,-2.1291694846330413,6.580874813107051,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,-8.526512829121202e-15,1.582453808973134e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,42,VPD_medio_acum,1.0870636916375722,1.660517217389106,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,42,VPD_medio_acum,-1.1368683772161604e-14,3.4106051316484814e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,-2.5579538487363607e-14,6.598490225680904e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,123,VPD_medio_acum,-1.5631940186722205e-14,2.692572610598122e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,123,VPD_medio_acum,-1.467192895195175,7.935503152883956,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,1.4210854715202005e-15,1.4139621912173369e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.8891913271341118,1.7783826542681844,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,123,VPD_medio_acum,-1.4210854715202004e-14,3.538474288117394e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-4.831690603168681e-14,4.128491766077204e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,3.126388037344441e-14,1.7171041084785902e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-1.4811708161301986,7.451614298912584,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.7053025658242404e-14,1.657256204579568e-14,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.020484614707636,1.5588159974784985,20
malvidina_3_o_glucosido_mg_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-5.684341886080802e-15,2.47774718419616e-14,20
