target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
taninos_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,1.1519002018004019
taninos_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.8292439826651751
taninos_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,42,VPD_medio_acum,1.1898418656547882
taninos_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.7723570976720132
taninos_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.6932283321517171
taninos_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.5096060504183884
taninos_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.757923574202991
taninos_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.6290306343703046
taninos_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.46404230304103117
taninos_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,42,VPD_medio_acum,1.7383386375130343
taninos_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.606496265377211
taninos_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,1.1630636683007134
taninos_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.8308837472831024
taninos_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,123,VPD_medio_acum,1.1931601941298695
taninos_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.6588702962660412
taninos_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.6880065078649467
taninos_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.5085473609449007
taninos_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.7781753878367677
taninos_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.63479541366798
taninos_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.47241804110796576
taninos_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,123,VPD_medio_acum,1.7230739140895575
taninos_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.6623357367937582
taninos_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.1374968911779655
taninos_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.8288665296760684
taninos_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.2209009552074415
taninos_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.7609446158353222
taninos_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.707273756414006
taninos_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.49520470481358236
taninos_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.7833941336446196
taninos_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.6355509434042018
taninos_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.4809116641772689
taninos_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.6935386553111977
taninos_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.6147486653168507
