target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,1.1102230246251565e-16,1.1102230246251565e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,42,VPD_medio_acum,-1.6653345369377348e-16,1.701939668836238e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,42,VPD_medio_acum,-0.031908433070773005,0.030216879575822236,20
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,-3.108624468950438e-16,1.554312234475219e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,42,VPD_medio_acum,3.3306690738754695e-17,1.318316798730503e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,42,VPD_medio_acum,-0.011972268389060028,0.06330775873588229,20
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.012469018947456912,0.024938037894913962,20
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,42,VPD_medio_acum,-0.12808198970055548,0.07566992226164179,20
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,42,VPD_medio_acum,-0.08729219854011834,0.02002620378925608,20
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,42,VPD_medio_acum,-1.6653345369377347e-17,7.25902495369969e-17,20
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,42,VPD_medio_acum,-1.2212453270876723e-16,2.4800503765841285e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,3.552713678800501e-16,1.7763568394002506e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,123,VPD_medio_acum,-7.771561172376095e-17,2.0198737569932237e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,123,VPD_medio_acum,-0.012872733352346316,0.013434028082459366,20
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,-5.551115123125783e-17,1.6653345369377348e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,123,VPD_medio_acum,5.551115123125783e-18,1.0220686874352609e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.033729292369625144,0.08207648788053921,20
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.022075000793007043,0.024210384524919783,20
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,123,VPD_medio_acum,-0.1408046261006099,0.05947545708292237,20
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,123,VPD_medio_acum,-0.11018775743742633,1.0179146870343962e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.0,0.0,20
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,123,VPD_medio_acum,2.2204460492503132e-17,1.8444410139024815e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-1.3322676295501878e-16,2.0350724194510403e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,5.551115123125783e-17,1.1905815549843722e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-0.027130009166500386,0.0323285079923404,20
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-6.661338147750939e-17,1.9984014443252816e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.1102230246251566e-17,7.771561172376095e-17,20
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-0.017141579892079158,0.0754161002623483,20
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.004348444130686635,0.006078667070046207,20
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-0.10616132920043626,0.07734758031175952,20
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-0.07282314332014314,0.036411571660071564,20
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,7.771561172376095e-17,2.1094237467877973e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,-2.4424906541753446e-16,2.2093159237770887e-16,20
