target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.1161786148765095
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.5550181705023477
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.19330819741484653
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,1.0653684328539774
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.04684930221806664
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.3009980670937768
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.44138690149610665
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.33694997632815277
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.42971384930777196
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.18176016345782145
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,42,VPD_medio_acum,0.030108384057621243
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.12993978190720462
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.5347585096392927
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.19763326514541235
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,1.0645361270834013
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.0650465277749939
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.28734149596899466
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.414732963466442
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.33559223726577664
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.42298883708198204
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.19650605225060838
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,123,VPD_medio_acum,0.016604865481504374
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.11830085845847722
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.526512685479109
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.21310738384189598
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,1.0278332346459167
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.07161915663853824
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.310358605522164
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.39030345625817797
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.32331988717405696
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.40818964694417836
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.17983219993055743
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,0.04244439966872187
