idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
101,2025-01-19 00:00:00,4.8,2.98,0.0,0.0,77.5,13.56,13.59,13.61,0.35,
101,2025-01-19 01:00:00,4.8,2.71,0.0,0.0,79.38,12.94,13.14,13.33,0.31,
101,2025-01-19 02:00:00,4.8,1.59,0.0,0.0,81.53,12.0,12.46,12.78,0.27,
101,2025-01-19 03:00:00,3.2,0.81,0.0,0.0,83.48,10.78,11.27,11.72,0.22,
101,2025-01-19 04:00:00,3.2,1.15,0.0,0.0,85.7,10.56,10.68,10.78,0.18,
101,2025-01-19 05:00:00,3.2,0.33,0.0,0.0,86.45,9.94,10.15,10.33,0.17,
101,2025-01-19 06:00:00,3.2,0.11,0.0,0.0,87.38,9.72,9.79,9.89,0.16,
101,2025-01-19 07:00:00,3.2,0.62,3.52,0.0,87.95,9.17,9.71,10.0,0.15,
101,2025-01-19 08:00:00,3.2,0.09,128.32,0.0,90.35,8.89,10.29,12.28,0.12,
101,2025-01-19 09:00:00,6.4,1.51,283.01,0.0,79.65,13.89,15.24,16.83,0.36,
101,2025-01-19 10:00:00,11.2,4.27,458.79,0.0,67.55,17.39,17.74,18.17,0.66,
101,2025-01-19 11:00:00,14.4,5.7,791.02,0.0,59.9,19.22,20.25,21.22,0.96,
101,2025-01-19 12:00:00,19.2,8.35,935.16,0.0,54.15,22.06,22.35,22.56,1.24,
101,2025-01-19 13:00:00,27.2,11.7,1035.35,0.0,51.2,23.17,23.21,23.28,1.39,
101,2025-01-19 14:00:00,27.2,14.16,1054.69,0.0,49.6,23.28,23.73,24.06,1.48,
101,2025-01-19 15:00:00,28.8,14.65,1051.17,0.0,47.93,24.39,24.64,25.11,1.62,
101,2025-01-19 16:00:00,28.8,13.46,979.1,0.0,47.35,25.06,25.18,25.33,1.69,
101,2025-01-19 17:00:00,30.4,13.96,850.78,0.0,49.43,23.56,24.15,24.61,1.52,
101,2025-01-19 18:00:00,27.2,14.37,683.79,0.0,54.5,21.89,22.36,22.89,1.24,
101,2025-01-19 19:00:00,22.4,12.56,428.91,0.0,58.9,20.72,21.07,21.5,1.03,
101,2025-01-19 20:00:00,22.4,11.18,263.67,0.0,65.0,18.22,19.37,20.22,0.79,
101,2025-01-19 21:00:00,20.8,10.15,42.19,0.0,74.55,16.06,16.54,17.33,0.48,
101,2025-01-19 22:00:00,14.4,6.9,0.0,0.0,78.23,15.17,15.48,15.78,0.39,
101,2025-01-19 23:00:00,8.0,4.4,0.0,0.0,80.73,14.56,14.81,15.06,0.33,
101,2025-01-20 00:00:00,9.6,4.55,0.0,0.0,82.65,13.89,14.15,14.33,0.28,
101,2025-01-20 01:00:00,6.4,2.73,0.0,0.0,84.15,13.06,13.43,13.78,0.24,
101,2025-01-20 02:00:00,3.2,1.08,0.0,0.0,85.3,12.28,12.54,12.83,0.22,
101,2025-01-20 03:00:00,4.8,1.34,0.0,0.0,87.03,11.67,11.84,12.11,0.18,
101,2025-01-20 04:00:00,3.2,0.87,0.0,0.0,87.8,11.17,11.36,11.61,0.17,
101,2025-01-20 05:00:00,4.8,1.71,0.0,0.0,89.03,11.06,11.09,11.11,0.15,
101,2025-01-20 06:00:00,4.8,2.42,0.0,0.0,89.73,11.06,11.21,11.44,0.14,
101,2025-01-20 07:00:00,8.0,2.7,0.0,0.0,90.15,11.94,12.5,12.89,0.14,
101,2025-01-20 08:00:00,9.6,3.45,28.13,0.0,88.35,13.06,13.28,13.56,0.18,
101,2025-01-20 09:00:00,8.0,3.02,75.59,0.0,85.18,13.67,13.99,14.33,0.24,
101,2025-01-20 10:00:00,12.8,5.63,124.8,0.0,82.1,14.5,14.77,15.06,0.3,
101,2025-01-20 11:00:00,11.2,4.3,193.36,0.0,80.1,15.17,15.46,15.89,0.35,
101,2025-01-20 12:00:00,16.0,2.84,203.91,0.0,77.4,16.17,16.52,16.72,0.43,
101,2025-01-20 13:00:00,11.2,5.35,365.63,0.0,77.08,16.94,17.1,17.28,0.45,
101,2025-01-20 14:00:00,16.0,5.7,580.08,0.0,72.85,17.61,18.43,19.44,0.58,
101,2025-01-20 15:00:00,17.6,6.64,1003.71,0.0,64.1,19.83,21.03,21.94,0.9,
101,2025-01-20 16:00:00,20.8,8.75,961.52,0.0,55.3,22.11,23.11,24.0,1.27,
101,2025-01-20 17:00:00,28.8,11.42,847.27,0.0,49.6,23.61,24.11,24.44,1.51,
101,2025-01-20 18:00:00,24.0,12.26,682.03,0.0,52.45,22.28,22.7,23.17,1.31,
101,2025-01-20 19:00:00,19.2,10.12,478.13,0.0,54.18,21.83,22.04,22.22,1.22,
101,2025-01-20 20:00:00,19.2,9.32,267.19,0.0,56.45,20.22,21.07,21.78,1.09,
101,2025-01-20 21:00:00,19.2,8.52,49.22,0.0,64.4,17.11,18.13,19.33,0.75,
101,2025-01-20 22:00:00,9.6,4.81,0.0,0.0,71.1,15.61,16.11,16.67,0.53,
101,2025-01-20 23:00:00,11.2,4.44,0.0,0.0,75.95,14.61,15.0,15.39,0.41,
101,2025-01-21 00:00:00,8.0,4.59,0.0,0.0,80.1,13.78,14.1,14.39,0.32,
101,2025-01-21 01:00:00,6.4,2.9,0.0,0.0,82.23,12.94,13.3,13.61,0.27,
101,2025-01-21 02:00:00,4.8,2.27,0.0,0.0,84.13,12.56,12.7,12.78,0.23,
101,2025-01-21 03:00:00,4.8,2.08,0.0,0.0,85.2,11.94,12.15,12.39,0.21,
101,2025-01-21 04:00:00,4.8,2.39,0.0,0.0,86.53,11.78,11.89,12.0,0.19,
101,2025-01-21 05:00:00,4.8,1.23,0.0,0.0,87.18,11.17,11.49,11.83,0.18,
101,2025-01-21 06:00:00,4.8,1.03,0.0,0.0,87.3,11.94,12.5,12.94,0.19,
101,2025-01-21 07:00:00,4.8,0.75,0.0,0.0,85.05,13.28,13.58,13.89,0.23,
101,2025-01-21 08:00:00,6.4,1.41,38.67,0.0,83.4,14.11,14.31,14.44,0.27,
101,2025-01-21 09:00:00,8.0,2.64,130.08,0.0,81.55,14.56,14.84,15.06,0.31,
101,2025-01-21 10:00:00,8.0,3.23,279.49,0.0,78.25,15.22,15.76,16.33,0.39,
101,2025-01-21 11:00:00,11.2,3.47,970.31,0.0,74.05,16.67,17.14,17.72,0.51,
101,2025-01-21 12:00:00,14.4,5.51,922.85,0.0,66.53,18.56,19.53,20.22,0.76,
101,2025-01-21 13:00:00,16.0,7.52,989.65,0.0,61.33,20.56,21.16,21.67,0.97,
101,2025-01-21 14:00:00,19.2,7.81,1021.29,0.0,54.4,22.39,23.39,24.28,1.32,
101,2025-01-21 15:00:00,19.2,9.35,1016.02,0.0,48.03,24.61,25.33,25.94,1.68,
101,2025-01-21 16:00:00,27.2,12.8,952.73,0.0,45.33,25.78,26.33,26.94,1.88,
101,2025-01-21 17:00:00,27.2,16.27,831.45,0.0,49.05,23.83,24.79,25.61,1.6,
101,2025-01-21 18:00:00,28.8,15.15,664.45,0.0,53.7,23.39,23.47,23.56,1.34,
101,2025-01-21 19:00:00,25.6,12.03,465.82,0.0,57.18,21.83,22.71,23.72,1.19,
101,2025-01-21 20:00:00,19.2,8.49,249.61,0.0,61.73,21.17,21.64,21.94,0.99,
101,2025-01-21 21:00:00,12.8,6.71,38.67,0.0,66.73,19.11,19.75,20.61,0.77,
101,2025-01-21 22:00:00,8.0,4.63,0.0,0.0,71.45,17.67,18.17,18.61,0.6,
101,2025-01-21 23:00:00,12.8,6.04,0.0,0.0,77.47,16.56,16.89,17.33,0.44,
101,2025-01-22 00:00:00,6.4,1.93,0.0,0.0,81.2,15.72,15.96,16.17,0.34,
101,2025-01-22 01:00:00,1.6,0.06,0.0,0.0,81.43,14.39,14.88,15.39,0.32,
101,2025-01-22 02:00:00,4.8,0.46,0.0,0.0,83.85,14.06,14.13,14.22,0.26,
101,2025-01-22 03:00:00,6.4,2.0,0.0,0.0,85.38,14.33,14.37,14.5,0.24,
101,2025-01-22 04:00:00,3.2,0.59,0.0,0.0,85.4,13.22,13.51,13.83,0.23,
101,2025-01-22 05:00:00,4.8,1.62,0.0,0.0,86.4,12.56,12.79,13.11,0.2,
101,2025-01-22 06:00:00,6.4,2.69,0.0,0.0,88.33,12.44,12.75,13.06,0.17,
101,2025-01-22 07:00:00,6.4,3.18,3.52,0.0,89.05,12.94,12.97,13.0,0.16,
101,2025-01-22 08:00:00,4.8,0.77,63.28,0.0,90.43,13.11,13.57,14.22,0.15,
101,2025-01-22 09:00:00,6.4,2.32,105.47,0.0,88.48,14.72,15.22,15.61,0.2,
101,2025-01-22 10:00:00,8.0,2.57,205.66,0.0,83.65,15.83,16.18,16.56,0.3,
101,2025-01-22 11:00:00,9.6,3.48,1007.23,0.0,76.98,16.78,18.03,19.22,0.48,
101,2025-01-22 12:00:00,14.4,6.34,885.94,0.0,70.6,20.0,20.03,20.06,0.69,
101,2025-01-22 13:00:00,17.6,7.07,982.62,0.0,63.4,21.44,22.2,22.78,0.98,
101,2025-01-22 14:00:00,17.6,8.52,1017.77,0.0,56.75,24.39,24.48,24.56,1.33,
101,2025-01-22 15:00:00,25.6,10.47,1012.5,0.0,50.38,25.0,25.79,26.56,1.65,
101,2025-01-22 16:00:00,24.0,11.57,956.25,0.0,48.18,25.94,26.31,26.83,1.78,
101,2025-01-22 17:00:00,25.6,11.03,836.72,0.0,47.55,26.0,26.14,26.39,1.78,
101,2025-01-22 18:00:00,20.8,11.49,676.76,0.0,47.4,24.94,25.55,26.11,1.72,
101,2025-01-22 19:00:00,24.0,11.48,479.88,0.0,49.8,23.61,24.04,24.61,1.5,
101,2025-01-22 20:00:00,22.4,11.28,265.43,0.0,53.55,20.67,21.79,23.17,1.22,
101,2025-01-22 21:00:00,16.0,6.47,45.7,0.0,60.48,17.94,18.99,20.28,0.87,
101,2025-01-22 22:00:00,9.6,5.24,0.0,0.0,68.45,16.11,16.71,17.39,0.6,
101,2025-01-22 23:00:00,8.0,4.51,0.0,0.0,73.4,15.17,15.47,15.83,0.47,
101,2025-01-23 00:00:00,8.0,3.91,0.0,0.0,75.58,14.72,14.9,15.06,0.42,
101,2025-01-23 01:00:00,6.4,3.32,0.0,0.0,77.73,13.83,14.13,14.5,0.36,
101,2025-01-23 02:00:00,4.8,2.32,0.0,0.0,79.18,13.33,13.5,13.61,0.32,
101,2025-01-23 03:00:00,4.8,2.39,0.0,0.0,79.83,12.89,13.0,13.11,0.3,
101,2025-01-23 04:00:00,4.8,1.3,0.0,0.0,81.6,11.78,12.19,12.61,0.26,
101,2025-01-23 05:00:00,4.8,1.64,0.0,0.0,83.7,11.56,11.6,11.67,0.23,
101,2025-01-23 06:00:00,3.2,1.57,0.0,0.0,84.45,11.39,11.61,11.83,0.21,
101,2025-01-23 07:00:00,3.2,0.97,3.52,0.0,84.9,10.83,11.02,11.17,0.2,
101,2025-01-23 08:00:00,4.8,1.32,116.02,0.0,84.85,11.06,11.88,13.22,0.21,
101,2025-01-23 09:00:00,4.8,2.38,260.16,0.0,73.78,14.17,15.75,17.17,0.48,
101,2025-01-23 10:00:00,8.0,2.97,442.97,0.0,67.43,17.39,18.11,19.0,0.68,
101,2025-01-23 11:00:00,11.2,3.09,696.09,0.0,58.6,20.0,20.92,21.78,1.03,
101,2025-01-23 12:00:00,16.0,6.3,898.24,0.0,52.83,22.17,22.85,23.61,1.32,
101,2025-01-23 13:00:00,22.4,9.07,998.44,0.0,47.3,24.28,25.15,25.61,1.69,
