idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
63,2024-11-01 02:00:00,14.36,4.42,0.0,0.0,84.85,12.4,12.65,12.9,,99.45
63,2024-11-01 03:00:00,15.77,4.71,0.0,0.0,86.08,12.2,12.33,12.4,,99.46
63,2024-11-01 04:00:00,8.28,2.77,0.0,0.0,87.65,11.5,11.9,12.3,,99.42
63,2024-11-01 05:00:00,7.49,1.74,0.0,0.0,88.25,11.7,11.78,11.8,,99.39
63,2024-11-01 06:00:00,16.31,4.88,0.0,0.0,87.48,11.9,12.08,12.2,,99.42
63,2024-11-01 07:00:00,14.44,3.82,4.7,0.0,87.25,11.9,12.03,12.2,,99.45
63,2024-11-01 08:00:00,25.09,6.67,27.8,0.0,73.45,12.2,13.43,14.2,,99.46
63,2024-11-01 09:00:00,41.65,11.47,83.7,0.0,64.2,13.8,14.23,14.6,,99.48
63,2024-11-01 10:00:00,41.87,12.84,66.0,0.38,70.03,12.2,13.33,14.7,,99.49
63,2024-11-01 11:00:00,24.41,7.07,85.2,0.9,81.35,11.5,11.8,12.1,,99.57
63,2024-11-01 12:00:00,45.32,18.24,90.3,1.55,85.88,9.6,10.35,11.4,,99.73
63,2024-11-01 13:00:00,39.92,13.34,381.9,0.0,75.15,11.4,12.0,12.6,,99.73
63,2024-11-01 14:00:00,27.14,11.13,917.2,0.0,69.65,13.1,13.68,14.4,,99.75
63,2024-11-01 15:00:00,36.54,11.51,974.5,0.0,60.3,15.2,15.65,16.1,,99.74
63,2024-11-01 16:00:00,39.64,16.77,786.1,0.0,57.05,15.5,15.8,16.0,,99.75
63,2024-11-01 17:00:00,41.22,17.4,795.0,0.0,53.65,15.8,16.18,16.5,,99.77
63,2024-11-01 18:00:00,41.22,20.29,555.6,0.0,53.08,15.3,15.48,15.6,,99.83
63,2024-11-01 19:00:00,39.53,18.56,291.3,0.0,54.53,14.0,14.53,15.1,,99.92
63,2024-11-01 20:00:00,40.68,16.13,249.4,0.0,57.85,13.5,13.73,14.0,,100.03
63,2024-11-01 21:00:00,29.84,11.71,11.5,0.21,69.68,9.8,11.28,13.0,,100.16
63,2024-11-01 22:00:00,20.2,7.4,0.0,0.0,71.93,9.4,10.33,10.9,,100.2
63,2024-11-01 23:00:00,30.89,11.73,0.0,0.0,66.28,10.3,11.03,11.4,,100.27
63,2024-11-02 00:00:00,24.52,10.47,0.0,0.0,69.15,9.9,10.75,11.1,,100.34
63,2024-11-02 01:00:00,23.04,6.84,0.0,0.0,69.15,9.8,10.2,10.6,,100.4
63,2024-11-02 02:00:00,9.83,3.66,0.0,0.0,77.18,8.3,8.68,9.2,,100.41
63,2024-11-02 03:00:00,6.84,2.7,0.0,0.0,76.4,8.6,8.7,8.9,,100.38
63,2024-11-02 04:00:00,12.56,3.69,0.0,0.0,79.28,8.4,8.73,9.0,,100.41
63,2024-11-02 05:00:00,7.88,2.58,0.0,0.0,83.28,7.9,8.05,8.1,,100.41
63,2024-11-02 06:00:00,7.31,3.4,0.0,0.0,83.53,7.6,7.65,7.8,,100.46
63,2024-11-02 07:00:00,8.68,3.55,9.9,0.0,86.63,6.8,7.05,7.5,,100.51
63,2024-11-02 08:00:00,8.53,3.92,51.5,0.0,88.68,6.6,6.98,7.2,,100.57
63,2024-11-02 09:00:00,9.43,3.92,233.0,0.0,88.7,7.6,8.4,9.2,,100.58
63,2024-11-02 10:00:00,10.4,3.99,565.7,0.0,81.28,10.0,11.1,12.0,,100.61
