target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,42,GDA,0.17790992355871932,0.617006446063033,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,42,GDA,0.04180092232538972,0.45405996940845333,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,42,GDA,0.8190365804910169,0.571904356817761,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,42,GDA,-0.6893721622607054,0.8943678914210234,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,42,GDA,0.2417011828875996,0.422339857253348,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,123,GDA,-0.2786840832623092,0.7149573845204354,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,123,GDA,0.38705223151292556,0.8300837246805783,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,123,GDA,-0.0147943715420493,0.956518675447848,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,123,GDA,0.6429107664911818,1.0564271062250192,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,123,GDA,0.5485747134176726,0.5433402084678806,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,-0.8072956783507527,0.7870748232240005,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,-0.20384464961772858,1.055883077293605,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,-0.2228727083311312,1.2201978034389298,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,0.262485339771125,0.5422020149040272,20
cianidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,-0.7241962522234895,0.9079070966231513,20
