target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,42,GDA,4.0296806295447825,6.710661639065489,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,42,GDA,3.272242764245467,5.72101043193996,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,42,GDA,9.42343149705758,5.605545420089143,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,42,GDA,-5.6456780314341914,6.920830831619433,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,42,GDA,3.541942604667517,4.5814943261299845,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,123,GDA,-6.099183243547683,4.952004283278332,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,123,GDA,4.059744999057702,8.934755077047638,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,123,GDA,2.019119395227584,7.679316681486995,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,123,GDA,1.1008789656625841,9.863966329373492,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,123,GDA,8.903999549124954,7.367070115252421,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,-11.631572472838085,7.4828111102791866,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,2.2651093978491907,8.611577393972938,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,-3.8438028759709804,10.416423604118462,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,0.9954088031718019,1.4509059770382444,20
delfinidina_3_o_glucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,-7.644586500946801,8.112218309721307,20
