target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,42,VPD_medio_acum,2.7983944846014404
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,42,VPD_medio_acum,1.9997556998556567
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,42,VPD_medio_acum,1.5605600052434585
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,42,VPD_medio_acum,2.9243924164586645
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,42,VPD_medio_acum,1.2055828492942242
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,123,VPD_medio_acum,2.150843644316888
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,123,VPD_medio_acum,1.3330226213259968
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,123,VPD_medio_acum,1.769012530224959
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,123,VPD_medio_acum,2.6854048388607996
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,123,VPD_medio_acum,2.8890993370954208
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,2026,VPD_medio_acum,2.4558412296351655
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,2026,VPD_medio_acum,1.6609384428368472
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,2026,VPD_medio_acum,2.156533042205088
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,2026,VPD_medio_acum,1.6374869272402228
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,2026,VPD_medio_acum,1.861032729298771
