target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,42,VPD_medio_acum,1.363734727625634,0.8427542765885989,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,42,VPD_medio_acum,1.2242941785627872,0.6091604432338856,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,42,VPD_medio_acum,0.911650380195768,0.40766735510420116,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,42,VPD_medio_acum,0.38008213647051825,0.7037850268685446,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,42,VPD_medio_acum,0.3462918561485451,0.44461518024420194,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,123,VPD_medio_acum,0.528194049686778,0.5745578451021908,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,123,VPD_medio_acum,0.6105253685997681,0.3366147285725211,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,123,VPD_medio_acum,1.0614335277281586,0.7081193996425511,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,123,VPD_medio_acum,1.1719200448773737,0.6547371084129013,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,123,VPD_medio_acum,1.542303761740524,0.8260426116663119,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,2026,VPD_medio_acum,1.2981240711834243,0.7049788483043583,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.7653591575638125,0.8005517944818026,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.3492080523171829,0.6962306228333033,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,2026,VPD_medio_acum,1.2491035517116575,0.5423491849412077,20
peonidina_3_o_acetilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,2026,VPD_medio_acum,1.6596620576113712,0.6335969289725503,20
