target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,53.580348583575926
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,42,VPD_medio_acum,54.53736906371114
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,42,VPD_medio_acum,40.467977396528184
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,42,VPD_medio_acum,49.205704098860345
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,42,VPD_medio_acum,33.83931669524544
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,42,VPD_medio_acum,16.474528858734075
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,55.39646437397732
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,123,VPD_medio_acum,52.265279952570516
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,123,VPD_medio_acum,40.45068913657828
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,123,VPD_medio_acum,45.725488871416864
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,123,VPD_medio_acum,37.36518767447166
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,123,VPD_medio_acum,13.676028411794153
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,IDAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,56.43019150595652
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,KEULE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,53.33295418586525
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,LOURDES,LOFO,VPD_medio_acum,2026,VPD_medio_acum,40.0828639733788
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,NILAHUE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,47.67849302274998
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,PEUMO,LOFO,VPD_medio_acum,2026,VPD_medio_acum,39.008171449435
malvidina_3_o_coumarilglucosido_mgeqmv_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,VPD_medio_acum,2026,VPD_medio_acum,12.942969596014036
