idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
59,2025-01-17 02:00:00,2.63,1.34,0.0,0.0,73.02,15.7,16.1,16.6,0.49,99.76
59,2025-01-17 03:00:00,2.84,1.61,0.0,0.0,74.35,15.0,15.35,15.8,0.45,99.73
59,2025-01-17 04:00:00,3.13,1.74,0.0,0.0,78.3,13.9,14.3,14.7,0.36,99.69
59,2025-01-17 05:00:00,3.53,1.73,0.0,0.0,84.45,13.0,13.28,13.6,0.24,99.69
59,2025-01-17 06:00:00,2.74,1.4,0.0,0.0,86.08,12.5,12.65,12.8,0.21,99.7
59,2025-01-17 07:00:00,2.34,1.26,3.9,0.0,86.33,12.0,12.25,12.5,0.2,99.74
59,2025-01-17 08:00:00,3.78,1.05,103.6,0.0,85.65,11.8,12.55,13.7,0.21,99.77
59,2025-01-17 09:00:00,10.19,2.39,253.5,0.0,72.1,15.0,16.25,17.2,0.52,99.82
59,2025-01-17 10:00:00,10.51,2.9,431.7,0.0,63.18,17.4,18.08,18.8,0.77,99.86
59,2025-01-17 11:00:00,16.34,4.53,607.9,0.0,60.7,18.6,19.3,19.8,0.88,99.88
59,2025-01-17 12:00:00,13.68,4.38,767.5,0.0,57.15,20.5,21.28,21.8,1.09,99.87
59,2025-01-17 13:00:00,12.78,4.52,910.1,0.0,55.43,21.7,22.45,23.2,1.21,99.86
59,2025-01-17 14:00:00,12.53,4.2,906.9,0.0,51.03,24.1,24.58,25.2,1.52,99.86
59,2025-01-17 15:00:00,10.8,3.24,562.3,0.0,49.65,24.9,25.23,25.4,1.62,99.83
59,2025-01-17 16:00:00,11.66,3.09,944.0,0.0,45.18,26.5,26.75,26.9,1.93,99.79
59,2025-01-17 17:00:00,10.69,2.83,579.7,0.0,40.25,26.8,26.95,27.0,2.12,99.74
59,2025-01-17 18:00:00,9.94,2.61,626.8,0.0,32.85,27.3,28.05,28.4,2.55,99.68
59,2025-01-17 19:00:00,7.34,1.71,536.7,0.0,34.25,27.7,28.35,28.8,2.54,99.63
59,2025-01-17 20:00:00,2.41,1.13,116.6,0.0,42.8,25.4,26.58,27.5,2.0,99.63
59,2025-01-17 21:00:00,10.04,1.25,66.4,0.0,49.95,24.4,25.05,25.4,1.59,99.65
59,2025-01-17 22:00:00,11.48,3.97,4.5,0.0,45.23,22.4,23.23,24.3,1.56,99.72
59,2025-01-17 23:00:00,9.4,2.6,0.0,0.0,48.95,19.6,20.73,21.7,1.26,99.78
59,2025-01-18 00:00:00,4.32,2.17,0.0,0.0,57.28,18.1,18.4,19.0,0.91,99.83
59,2025-01-18 01:00:00,3.71,2.0,0.0,0.0,59.3,17.4,17.63,18.0,0.82,99.81
59,2025-01-18 02:00:00,3.74,2.07,0.0,0.0,65.83,15.7,16.33,16.8,0.64,99.79
59,2025-01-18 03:00:00,3.96,2.43,0.0,0.0,71.73,14.2,14.7,15.2,0.47,99.75
59,2025-01-18 04:00:00,3.82,2.29,0.0,0.0,80.6,13.0,13.4,13.9,0.3,99.71
59,2025-01-18 05:00:00,3.49,2.12,0.0,0.0,83.08,12.3,12.5,12.9,0.25,99.7
59,2025-01-18 06:00:00,4.46,1.24,0.0,0.0,80.6,11.9,12.43,12.6,0.28,99.72
59,2025-01-18 07:00:00,4.21,0.94,3.3,0.0,80.7,11.8,12.05,12.4,0.27,99.78
59,2025-01-18 08:00:00,3.02,1.11,104.0,0.0,82.03,11.6,12.28,13.3,0.26,99.83
59,2025-01-18 09:00:00,10.37,2.42,248.7,0.0,71.38,14.5,15.6,16.6,0.51,99.87
59,2025-01-18 10:00:00,13.93,2.93,428.7,0.0,63.4,16.9,17.43,17.9,0.73,99.9
59,2025-01-18 11:00:00,12.96,3.74,600.5,0.0,60.55,18.3,18.93,19.8,0.86,99.9
59,2025-01-18 12:00:00,11.84,4.15,743.3,0.0,57.48,20.0,20.68,21.3,1.04,99.92
59,2025-01-18 13:00:00,14.29,3.98,843.7,0.0,53.68,21.8,22.5,23.3,1.27,99.92
59,2025-01-18 14:00:00,12.46,4.37,888.2,0.0,50.43,23.6,24.15,24.8,1.49,99.93
59,2025-01-18 15:00:00,10.91,3.98,890.2,0.0,47.33,25.2,25.85,26.5,1.76,99.91
59,2025-01-18 16:00:00,14.69,4.32,862.0,0.0,43.95,26.9,27.33,27.8,2.04,99.87
59,2025-01-18 17:00:00,10.94,3.53,775.3,0.0,40.98,28.2,28.35,28.5,2.28,99.82
59,2025-01-18 18:00:00,11.81,3.04,647.3,0.0,37.83,28.8,28.93,29.1,2.48,99.79
59,2025-01-18 19:00:00,12.46,2.75,480.5,0.0,37.0,28.7,29.03,29.2,2.53,99.77
59,2025-01-18 20:00:00,6.01,1.44,294.5,0.0,37.85,28.5,28.6,28.8,2.43,99.79
59,2025-01-18 21:00:00,7.52,1.44,28.9,0.0,44.83,24.6,26.1,27.6,1.88,99.83
59,2025-01-18 22:00:00,9.07,1.77,2.3,0.0,49.55,21.1,22.38,23.4,1.37,99.91
59,2025-01-18 23:00:00,3.28,1.58,0.0,0.0,54.33,19.0,19.75,20.5,1.05,99.97
59,2025-01-19 00:00:00,4.1,2.23,0.0,0.0,63.23,16.7,17.33,18.0,0.73,100.0
59,2025-01-19 01:00:00,3.17,1.13,0.0,0.0,67.53,15.4,15.85,16.4,0.59,99.98
59,2025-01-19 02:00:00,3.67,2.3,0.0,0.0,69.93,14.4,15.08,15.5,0.52,99.95
59,2025-01-19 03:00:00,4.14,2.49,0.0,0.0,78.03,13.1,13.7,14.2,0.35,99.91
59,2025-01-19 04:00:00,3.78,1.81,0.0,0.0,79.78,12.5,12.75,13.0,0.3,99.87
59,2025-01-19 05:00:00,4.28,2.23,0.0,0.0,79.08,12.4,12.53,12.7,0.3,99.84
59,2025-01-19 06:00:00,4.0,2.14,0.0,0.0,78.98,12.1,12.3,12.4,0.3,99.85
59,2025-01-19 07:00:00,4.21,2.0,3.4,0.0,83.45,11.2,11.45,11.7,0.22,99.87
59,2025-01-19 08:00:00,5.15,2.03,107.8,0.0,82.63,11.8,12.48,13.6,0.25,99.85
59,2025-01-19 09:00:00,10.94,2.71,255.9,0.0,74.1,14.6,15.9,16.9,0.47,99.84
59,2025-01-19 10:00:00,10.51,3.16,441.5,0.0,63.83,17.5,18.23,19.0,0.76,99.8
59,2025-01-19 11:00:00,9.36,3.23,616.6,0.0,59.68,19.4,20.28,21.1,0.96,99.77
59,2025-01-19 12:00:00,11.12,3.44,766.4,0.0,55.38,22.0,22.98,24.1,1.26,99.71
59,2025-01-19 13:00:00,12.74,3.9,866.9,0.0,50.08,24.7,25.6,26.6,1.64,99.65
59,2025-01-19 14:00:00,13.86,3.84,916.3,0.0,43.0,27.4,28.2,28.8,2.18,99.6
59,2025-01-19 15:00:00,13.97,3.47,918.1,0.0,38.1,29.4,29.93,30.5,2.62,99.55
59,2025-01-19 16:00:00,18.29,4.99,885.2,0.0,34.65,30.8,31.25,31.7,2.98,99.49
59,2025-01-19 17:00:00,13.32,3.73,805.4,0.0,29.3,31.8,32.1,32.5,3.38,99.43
59,2025-01-19 18:00:00,10.48,3.07,674.2,0.0,25.6,32.6,32.73,32.9,3.68,99.39
59,2025-01-19 19:00:00,6.8,2.38,501.4,0.0,25.33,32.1,32.55,32.8,3.66,99.34
59,2025-01-19 20:00:00,5.87,1.41,306.4,0.0,27.4,30.6,31.38,31.9,3.34,99.34
59,2025-01-19 21:00:00,2.95,1.32,32.9,0.0,39.95,25.3,27.48,29.7,2.23,99.37
59,2025-01-19 22:00:00,2.34,1.42,0.9,0.0,46.88,22.9,23.93,25.0,1.58,99.39
59,2025-01-19 23:00:00,3.28,1.96,0.0,0.0,55.93,19.6,20.78,21.9,1.09,99.44
59,2025-01-20 00:00:00,3.92,2.8,0.0,0.0,65.93,17.8,18.45,19.2,0.73,99.46
59,2025-01-20 01:00:00,4.46,3.3,0.0,0.0,71.5,16.2,16.83,17.6,0.55,99.43
59,2025-01-20 02:00:00,5.98,3.03,0.0,0.0,73.58,15.6,15.78,16.0,0.48,99.39
59,2025-01-20 03:00:00,4.93,2.99,0.0,0.0,77.3,14.6,14.93,15.3,0.39,99.35
59,2025-01-20 04:00:00,5.04,2.59,0.0,0.0,81.93,13.1,13.7,14.2,0.28,99.32
