idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
62,2024-10-15 14:00:00,18.04,4.38,964.5,0.0,60.8,17.2,17.4,17.6,,98.67
62,2024-10-15 15:00:00,13.9,5.38,934.1,0.0,50.58,18.0,18.83,19.3,,98.58
62,2024-10-15 16:00:00,11.05,5.36,635.6,0.0,46.38,19.5,19.68,19.8,,98.51
62,2024-10-15 17:00:00,10.87,5.81,573.4,0.0,42.0,20.1,20.53,21.0,,98.46
62,2024-10-15 18:00:00,9.97,4.2,453.7,0.0,40.0,20.2,20.83,21.3,,98.45
62,2024-10-15 19:00:00,6.3,3.99,143.9,0.0,56.78,19.3,19.6,20.0,,98.48
62,2024-10-15 20:00:00,8.64,4.73,136.6,0.0,64.6,17.4,18.43,19.4,,98.46
62,2024-10-15 21:00:00,5.04,3.24,0.0,0.0,70.53,15.7,16.33,16.9,,98.44
62,2024-10-15 22:00:00,6.88,2.92,0.0,0.0,72.55,14.1,15.05,15.6,,98.43
62,2024-10-15 23:00:00,7.74,3.62,0.0,0.0,83.0,13.0,13.33,13.6,,98.38
62,2024-10-16 00:00:00,6.16,2.04,0.0,0.0,84.25,12.5,12.83,13.1,,98.39
62,2024-10-16 01:00:00,10.04,5.29,0.0,0.0,88.53,11.3,11.9,12.8,,98.38
62,2024-10-16 02:00:00,8.89,3.21,0.0,0.0,88.5,10.3,11.1,11.6,,98.38
62,2024-10-16 03:00:00,8.6,3.2,0.0,0.0,89.4,9.7,9.9,10.2,,98.35
62,2024-10-16 04:00:00,7.38,3.01,0.0,0.0,89.7,8.0,8.93,9.7,,98.31
62,2024-10-16 05:00:00,11.63,5.84,0.0,0.0,84.65,8.4,8.65,8.9,,98.28
62,2024-10-16 06:00:00,23.4,7.56,0.0,0.0,79.43,7.8,8.25,8.6,,98.25
62,2024-10-16 07:00:00,20.2,5.82,0.0,0.0,78.8,6.4,6.95,8.0,,98.25
62,2024-10-16 08:00:00,21.38,8.26,124.8,0.0,85.73,6.1,6.55,7.0,,98.29
62,2024-10-16 09:00:00,21.89,9.97,272.8,0.0,92.28,7.2,8.18,9.0,,98.37
62,2024-10-16 10:00:00,30.49,13.46,550.8,0.0,84.23,9.7,10.65,11.4,,98.36
62,2024-10-16 11:00:00,37.87,16.45,667.6,0.0,73.95,12.0,12.88,13.6,,98.41
62,2024-10-16 12:00:00,41.11,18.24,881.2,0.0,69.7,13.2,13.65,13.9,,98.45
