idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
24,2025-01-17 00:00:00,0.0,0.0,0.0,0.0,62.12,17.07,17.66,18.37,0.77,
24,2025-01-17 01:00:00,0.65,0.02,0.0,0.0,67.89,15.56,15.99,16.5,0.59,
24,2025-01-17 02:00:00,0.5,0.01,0.0,0.0,73.03,14.42,14.89,15.35,0.46,
24,2025-01-17 03:00:00,0.72,0.02,0.0,0.0,72.76,13.97,14.1,14.2,0.44,
24,2025-01-17 04:00:00,1.1,0.04,0.0,0.0,73.23,13.61,13.74,13.82,0.42,
24,2025-01-17 05:00:00,0.0,0.0,0.0,0.0,78.69,12.78,13.12,13.55,0.32,
24,2025-01-17 06:00:00,0.88,0.01,4.66,0.0,82.25,11.89,12.16,12.57,0.25,
24,2025-01-17 07:00:00,0.8,0.08,131.9,0.0,75.97,11.88,12.84,14.84,0.37,
24,2025-01-17 08:00:00,3.35,1.64,317.5,0.0,57.7,17.04,18.09,19.0,0.88,
24,2025-01-17 09:00:00,3.05,1.75,513.1,0.0,53.63,19.39,19.97,20.7,1.09,
24,2025-01-17 10:00:00,3.58,1.6,692.4,0.0,48.68,21.21,21.97,22.72,1.36,
24,2025-01-17 11:00:00,2.82,1.36,839.0,0.0,44.06,23.02,24.04,24.9,1.68,
24,2025-01-17 12:00:00,3.72,1.75,934.0,0.0,40.13,25.54,26.56,27.55,2.08,
24,2025-01-17 13:00:00,4.32,2.22,965.0,0.0,34.43,28.03,28.49,29.1,2.55,
24,2025-01-17 14:00:00,4.7,2.37,971.0,0.0,31.91,29.41,29.78,30.25,2.86,
24,2025-01-17 15:00:00,5.52,2.55,936.0,0.0,29.56,30.54,30.68,31.0,3.11,
24,2025-01-17 16:00:00,6.05,2.8,868.0,0.0,26.12,31.1,31.26,31.55,3.37,
24,2025-01-17 17:00:00,5.52,3.02,596.6,0.0,25.05,30.5,30.76,30.9,3.32,
24,2025-01-17 18:00:00,5.22,2.87,456.1,0.0,27.13,30.06,30.65,30.94,3.22,
24,2025-01-17 19:00:00,5.08,2.31,153.9,0.0,35.58,27.45,28.03,28.84,2.44,
24,2025-01-17 20:00:00,3.58,1.95,51.17,0.0,35.7,25.1,26.01,26.96,2.17,
24,2025-01-17 21:00:00,3.2,1.12,1.57,0.0,39.21,22.19,23.23,24.51,1.74,
24,2025-01-17 22:00:00,1.7,0.32,0.0,0.0,40.78,20.1,20.57,21.32,1.43,
24,2025-01-17 23:00:00,1.32,0.15,0.0,0.0,43.82,18.36,18.93,19.38,1.23,
24,2025-01-18 00:00:00,1.02,0.07,0.0,0.0,50.23,16.29,16.93,17.55,0.96,
24,2025-01-18 01:00:00,0.95,0.03,0.0,0.0,57.7,15.34,15.65,16.0,0.75,
24,2025-01-18 02:00:00,0.72,0.03,0.0,0.0,59.91,15.3,15.38,15.49,0.7,
24,2025-01-18 03:00:00,0.72,0.01,0.0,0.0,61.36,15.13,15.35,15.52,0.68,
24,2025-01-18 04:00:00,0.0,0.0,0.0,0.0,64.45,14.25,14.67,14.91,0.6,
24,2025-01-18 05:00:00,0.57,0.0,0.0,0.0,63.42,13.8,13.88,13.95,0.58,
24,2025-01-18 06:00:00,0.57,0.01,3.91,0.0,66.28,13.69,13.79,13.9,0.54,
24,2025-01-18 07:00:00,1.02,0.03,62.96,0.0,58.84,13.79,14.29,14.93,0.67,
24,2025-01-18 08:00:00,1.85,0.62,207.4,0.0,58.08,15.04,15.3,15.76,0.73,
24,2025-01-18 09:00:00,2.15,0.74,515.3,0.0,51.42,16.59,17.64,19.28,0.99,
24,2025-01-18 10:00:00,2.82,1.1,690.2,0.0,45.3,19.73,20.52,21.39,1.33,
24,2025-01-18 11:00:00,3.05,1.11,833.0,0.0,40.11,22.11,23.05,23.86,1.69,
24,2025-01-18 12:00:00,2.82,1.15,930.0,0.0,32.72,24.35,25.4,26.44,2.19,
24,2025-01-18 13:00:00,3.05,1.29,965.0,0.0,28.45,27.04,27.61,28.34,2.65,
24,2025-01-18 14:00:00,4.1,1.62,964.0,0.0,28.45,28.31,28.83,29.41,2.84,
24,2025-01-18 15:00:00,4.62,2.44,918.0,0.0,27.51,29.62,29.89,30.29,3.06,
24,2025-01-18 16:00:00,4.47,2.18,815.0,0.0,25.53,30.37,30.6,30.81,3.27,
24,2025-01-18 17:00:00,5.9,2.19,662.7,0.0,25.29,30.3,30.71,30.94,3.3,
24,2025-01-18 18:00:00,5.08,2.77,482.3,0.0,26.73,29.09,29.62,30.05,3.04,
24,2025-01-18 19:00:00,5.08,2.95,283.0,0.0,29.49,26.51,27.56,28.56,2.6,
24,2025-01-18 20:00:00,4.4,1.7,72.74,0.0,35.31,23.87,24.7,25.75,2.02,
24,2025-01-18 21:00:00,1.48,0.09,2.17,0.0,44.4,20.59,22.04,23.42,1.49,
24,2025-01-18 22:00:00,1.18,0.1,0.0,0.0,51.31,18.9,19.77,20.2,1.13,
24,2025-01-18 23:00:00,1.02,0.07,0.0,0.0,59.3,16.84,17.29,17.98,0.8,
24,2025-01-19 00:00:00,0.65,0.01,0.0,0.0,64.18,15.21,15.73,16.26,0.64,
24,2025-01-19 01:00:00,1.02,0.08,0.0,0.0,65.18,14.36,14.58,14.87,0.58,
24,2025-01-19 02:00:00,1.1,0.19,0.0,0.0,68.04,13.33,13.81,14.11,0.51,
24,2025-01-19 03:00:00,0.0,0.0,0.0,0.0,76.14,12.06,12.39,12.78,0.34,
24,2025-01-19 04:00:00,0.0,0.0,0.0,0.0,79.47,10.91,11.28,11.7,0.28,
