model,scheme,subset,split_id,method,predictors,n_predictors,n_train,n_test,mae,r2,equation,complexity,target_key,target_column
pysr,cv5_mixed,mixed,1,CV5,GDA,1,56,15,0.6538584621907553,-0.2126012981334482,exp(((GDA + (0.0003169031 - GDA)) * GDA) + 0.37895438),10,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,2,CV5,GDA,1,57,14,0.931158370525905,-0.4836441628666599,exp((GDA * (GDA + (0.0005583364 - GDA))) + -0.086834475),10,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,3,CV5,GDA,1,57,14,0.79470175,-0.03253763073406635,(GDA * (GDA + 0.0015281541)) - (GDA * GDA),9,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,4,CV5,GDA,1,57,14,0.6229409563195365,0.09001517609309229,exp((GDA / 199.67299) + -10.932139) + 2.5276914,8,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,5,CV5,GDA,1,57,14,0.6841572511454991,-0.41816379870905696,(8.895022 / (GDA - 1874.6732)) + (GDA * 0.0016396169),9,antocianinas_mg_baya,antocianinas(mg/baya)
