model,scheme,subset,split_id,method,predictors,n_predictors,n_train,n_test,mae,r2,equation,complexity,target_key,target_column
pysr,cv5_mixed,mixed,1,CV5,GDA,1,56,15,0.569977325,0.06046404261753491,(GDA * (GDA + 0.0015270046)) - (GDA * GDA),9,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,2,CV5,GDA,1,57,14,0.7982062398027693,-0.16362034578769857,((GDA - (GDA + 0.0005925844)) * -2.5252137) * GDA,9,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,3,CV5,GDA,1,57,14,0.8113644363719396,-0.10186336186735989,(GDA / 1017.1984) + exp(-5.14097 / (1745.8839 - GDA)),10,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,4,CV5,GDA,1,57,14,0.607406112602234,0.12531673373034014,((exp(GDA * 0.0036520874) + 820.4948) / GDA) - -1.8466622,10,antocianinas_mg_baya,antocianinas(mg/baya)
pysr,cv5_mixed,mixed,5,CV5,GDA,1,57,14,0.6841363299151829,-0.4161877623129502,(GDA * 0.001637861) * exp(-2.8347208 / (1872.9642 - GDA)),10,antocianinas_mg_baya,antocianinas(mg/baya)
