target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
taninos_mg_baya,cv5_mixed,mixed,1,CV5,VPD_medio_acum,42,VPD_medio_acum,0.6839332866406769
taninos_mg_baya,cv5_mixed,mixed,2,CV5,VPD_medio_acum,42,VPD_medio_acum,0.6672371137489718
taninos_mg_baya,cv5_mixed,mixed,3,CV5,VPD_medio_acum,42,VPD_medio_acum,0.8478729591131108
taninos_mg_baya,cv5_mixed,mixed,4,CV5,VPD_medio_acum,42,VPD_medio_acum,0.7570962584271944
taninos_mg_baya,cv5_mixed,mixed,5,CV5,VPD_medio_acum,42,VPD_medio_acum,0.6369105634728808
taninos_mg_baya,cv5_mixed,mixed,1,CV5,VPD_medio_acum,123,VPD_medio_acum,0.4923251938639721
taninos_mg_baya,cv5_mixed,mixed,2,CV5,VPD_medio_acum,123,VPD_medio_acum,0.6521827361897895
taninos_mg_baya,cv5_mixed,mixed,3,CV5,VPD_medio_acum,123,VPD_medio_acum,0.7148237074191923
taninos_mg_baya,cv5_mixed,mixed,4,CV5,VPD_medio_acum,123,VPD_medio_acum,0.58458144981352
taninos_mg_baya,cv5_mixed,mixed,5,CV5,VPD_medio_acum,123,VPD_medio_acum,0.7730367427675644
taninos_mg_baya,cv5_mixed,mixed,1,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.7766486628730026
taninos_mg_baya,cv5_mixed,mixed,2,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.8134102755541607
taninos_mg_baya,cv5_mixed,mixed,3,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.7745671034431435
taninos_mg_baya,cv5_mixed,mixed,4,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.7490502819684393
taninos_mg_baya,cv5_mixed,mixed,5,CV5,VPD_medio_acum,2026,VPD_medio_acum,0.6678509823514613
