idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
65,2024-10-14 17:00:00,12.53,3.62,667.7,0.0,42.1,24.1,24.63,25.9,,99.45
65,2024-10-14 18:00:00,15.26,5.94,399.5,0.0,36.3,24.0,24.15,24.2,,99.42
65,2024-10-14 19:00:00,8.89,3.31,278.1,0.0,40.65,21.2,23.23,24.5,,99.41
65,2024-10-14 20:00:00,6.23,2.06,31.5,0.0,47.15,19.0,20.5,22.0,,99.44
65,2024-10-14 21:00:00,6.7,2.24,1.3,0.0,61.93,16.0,17.0,18.3,,99.47
65,2024-10-14 22:00:00,4.72,2.13,0.0,0.0,70.38,14.4,14.88,15.5,,99.51
65,2024-10-14 23:00:00,7.16,2.6,0.0,0.0,75.93,12.8,13.38,14.0,,99.52
65,2024-10-15 00:00:00,6.62,2.18,0.0,0.0,79.63,12.0,12.3,12.8,,99.51
65,2024-10-15 01:00:00,6.48,1.9,0.0,0.0,82.48,10.6,11.35,11.9,,99.46
65,2024-10-15 02:00:00,5.44,2.15,0.0,0.0,82.93,10.4,10.78,11.2,,99.43
65,2024-10-15 03:00:00,5.58,2.16,0.0,0.0,87.48,9.1,9.65,10.2,,99.39
65,2024-10-15 04:00:00,6.34,1.79,0.0,0.0,89.93,8.5,8.75,9.1,,99.31
65,2024-10-15 05:00:00,5.47,1.68,0.0,0.0,92.93,7.2,7.98,8.3,,99.25
65,2024-10-15 06:00:00,7.74,2.17,0.0,0.0,94.35,6.7,6.98,7.6,,99.21
65,2024-10-15 07:00:00,4.72,2.06,1.0,0.0,93.98,6.3,6.98,7.7,,99.17
65,2024-10-15 08:00:00,4.68,1.49,56.5,0.0,95.88,6.4,6.93,7.6,,99.16
65,2024-10-15 09:00:00,3.46,1.42,269.5,0.0,97.68,8.0,8.8,9.9,,99.16
65,2024-10-15 10:00:00,3.78,1.56,220.2,0.0,87.0,11.2,12.03,12.9,,99.18
65,2024-10-15 11:00:00,7.56,2.65,524.8,0.0,74.7,13.4,14.95,16.1,,99.17
65,2024-10-15 12:00:00,11.88,3.07,905.7,0.0,60.55,16.9,18.18,19.6,,99.16
65,2024-10-15 13:00:00,10.55,3.56,772.9,0.0,51.8,20.5,20.78,21.3,,99.12
65,2024-10-15 14:00:00,10.62,3.87,965.9,0.0,45.25,21.8,22.78,23.6,,99.05
65,2024-10-15 15:00:00,12.46,4.1,1131.0,0.0,38.25,24.3,25.28,26.3,,98.98
65,2024-10-15 16:00:00,12.06,3.75,943.0,0.0,35.43,26.6,27.1,27.5,,98.92
65,2024-10-15 17:00:00,18.76,5.89,805.8,0.0,34.7,27.7,28.13,28.5,,98.87
65,2024-10-15 18:00:00,21.17,11.21,575.1,0.0,31.68,27.7,28.2,28.5,,98.85
65,2024-10-15 19:00:00,18.43,5.77,364.7,0.0,29.08,27.0,27.83,28.2,,98.86
65,2024-10-15 20:00:00,29.92,8.06,37.3,0.0,34.45,23.6,24.73,26.1,,98.9
65,2024-10-15 21:00:00,16.24,3.08,2.4,0.0,42.98,20.4,21.6,22.4,,98.97
65,2024-10-15 22:00:00,5.29,2.23,0.0,0.0,54.2,17.5,18.48,19.8,,99.05
65,2024-10-15 23:00:00,5.29,2.44,0.0,0.0,59.08,15.3,16.13,17.1,,99.1
65,2024-10-16 00:00:00,6.8,2.44,0.0,0.0,60.2,13.4,14.28,14.8,,99.09
65,2024-10-16 01:00:00,5.08,1.77,0.0,0.0,67.98,12.0,12.63,13.3,,99.1
65,2024-10-16 02:00:00,6.44,2.31,0.0,0.0,71.53,11.1,11.75,12.3,,99.12
