target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,IDAHUE,LOFO,GDA,42,GDA,5.981658123906814,3.2006430392042007,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,KEULE,LOFO,GDA,42,GDA,3.2690844554478473,4.993608990097742,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,LOURDES,LOFO,GDA,42,GDA,6.885583052460876,11.482557716071787,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,NILAHUE,LOFO,GDA,42,GDA,5.852674851109636,9.19341001231292,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,PEUMO,LOFO,GDA,42,GDA,-2.1316282072803005e-15,1.032122941519301e-14,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,42,GDA,-2.0618493348263423,1.5689864812044516,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,IDAHUE,LOFO,GDA,123,GDA,5.366750488545657,3.4195008065252064,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,KEULE,LOFO,GDA,123,GDA,3.174617602205456,4.849308488215226,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,LOURDES,LOFO,GDA,123,GDA,13.704844180875053,10.59847919655007,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,NILAHUE,LOFO,GDA,123,GDA,6.37736887559849,9.448649637379646,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,PEUMO,LOFO,GDA,123,GDA,9.947598300641402e-15,1.014858018570358e-14,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,123,GDA,-1.511825755436616,1.6267902366582159,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,IDAHUE,LOFO,GDA,2026,GDA,5.769321894989746,3.7238720716544704,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,KEULE,LOFO,GDA,2026,GDA,2.776448045057757,4.8089490786153295,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,LOURDES,LOFO,GDA,2026,GDA,14.933240335044392,11.880472293776634,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,NILAHUE,LOFO,GDA,2026,GDA,8.348290418757578,8.324849616737586,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,PEUMO,LOFO,GDA,2026,GDA,7.105427357601002e-15,7.105427357601002e-15,20
suma_compuestos_fenolicos_mg_kg,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,2026,GDA,-2.032985991510347,1.4174335846342228,20
