target_key,scheme,subset,split_id,method,predictors,seed,feature,perm_importance_mean,perm_importance_std,n_repeats
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,GDA,42,GDA,-2.2204460492503132e-17,2.0947646133377084e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,GDA,42,GDA,-0.019535732927742508,0.012367708033883661,20
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,GDA,42,GDA,-0.015317864161351386,0.029405909180062036,20
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,GDA,42,GDA,0.024832263326327868,0.01764468515261004,20
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,GDA,42,GDA,1.1102230246251566e-17,1.4432899320127036e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,GDA,42,GDA,0.06774544691145547,0.1305170553391049,20
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,GDA,42,GDA,-0.04708703057338204,0.02633841241445067,20
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,GDA,42,GDA,0.24276512753932272,0.06429961597655716,20
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,GDA,42,GDA,0.20832428303348266,0.09994806422707879,20
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,GDA,42,GDA,-3.3306690738754695e-17,7.928578270080921e-17,20
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,42,GDA,-4.4408920985006264e-17,8.881784197001254e-17,20
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,GDA,123,GDA,1.4432899320127036e-16,1.2707083321416676e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,GDA,123,GDA,-0.024136146664906977,0.00871752159041944,20
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,GDA,123,GDA,-0.02450726505043019,0.028525817549035846,20
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,GDA,123,GDA,0.0009501449766699005,0.01739828311404736,20
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,GDA,123,GDA,-1.1102230246251566e-17,1.566162308693318e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,GDA,123,GDA,0.1659456962609984,0.13023058203153162,20
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,GDA,123,GDA,-0.030451602975819687,0.030123927903142673,20
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,GDA,123,GDA,0.28138899969300113,0.05175260071496404,20
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,GDA,123,GDA,0.23190882546413016,0.07119076787703921,20
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,GDA,123,GDA,6.661338147750939e-17,1.5857156540161843e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,123,GDA,0.0,0.0,20
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,GDA,2026,GDA,1.554312234475219e-16,1.236292038260261e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,GDA,2026,GDA,-0.016508752473955314,0.012128795542307792,20
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,GDA,2026,GDA,-0.0007650409066154579,0.03703654472947654,20
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,GDA,2026,GDA,0.0077062578411660285,0.02028806569806106,20
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,GDA,2026,GDA,-4.4408920985006264e-17,1.236292038260261e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,GDA,2026,GDA,0.060712650032008875,0.11012833217077501,20
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,GDA,2026,GDA,-0.04548092715693704,0.0378618705211182,20
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,GDA,2026,GDA,0.22745168742369543,0.06883334959421115,20
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,GDA,2026,GDA,0.20573086006241087,0.08748830101149883,20
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,GDA,2026,GDA,0.0,1.2161883888976234e-16,20
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,2026,GDA,4.4408920985006264e-17,1.332267629550188e-16,20
