target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,GDA,42,GDA,0.2299843048356284
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,GDA,42,GDA,0.15102372798970612
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,GDA,42,GDA,0.24813901039163033
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,GDA,42,GDA,0.3380958784399261
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,GDA,42,GDA,0.25577170886382733
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,GDA,42,GDA,0.4382192375898604
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,GDA,42,GDA,0.3098881974973438
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,GDA,42,GDA,0.3813349184382466
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,GDA,42,GDA,0.3037865727606759
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,GDA,42,GDA,0.2531052511181237
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,42,GDA,0.18519021571810698
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,GDA,123,GDA,0.253107096142521
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,GDA,123,GDA,0.15059682965287954
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,GDA,123,GDA,0.25501226614716804
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,GDA,123,GDA,0.3338957797300193
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,GDA,123,GDA,0.21767821711097404
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,GDA,123,GDA,0.4145448297581071
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,GDA,123,GDA,0.303124726583767
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,GDA,123,GDA,0.3956155202028245
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,GDA,123,GDA,0.26214892356181574
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,GDA,123,GDA,0.2411197693516615
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,123,GDA,0.15982452107039138
antocianinas_mg_baya,lofo_mixed,mixed,IDAHUE,LOFO,GDA,2026,GDA,0.2228916329077082
antocianinas_mg_baya,lofo_mixed,mixed,KEULE,LOFO,GDA,2026,GDA,0.14999724141639578
antocianinas_mg_baya,lofo_mixed,mixed,LOURDES,LOFO,GDA,2026,GDA,0.2614233751263938
antocianinas_mg_baya,lofo_mixed,mixed,NILAHUE,LOFO,GDA,2026,GDA,0.34867126465180415
antocianinas_mg_baya,lofo_mixed,mixed,PALO SANTO,LOFO,GDA,2026,GDA,0.2591676103488963
antocianinas_mg_baya,lofo_mixed,mixed,PEUMO,LOFO,GDA,2026,GDA,0.4209401143330493
antocianinas_mg_baya,lofo_mixed,mixed,QUEBRADA DE AGUA,LOFO,GDA,2026,GDA,0.2819454317725273
antocianinas_mg_baya,lofo_mixed,mixed,QUINTA MAIPO,LOFO,GDA,2026,GDA,0.3883383946413024
antocianinas_mg_baya,lofo_mixed,mixed,RAUCO,LOFO,GDA,2026,GDA,0.26749074271444245
antocianinas_mg_baya,lofo_mixed,mixed,SAN ADOLFO,LOFO,GDA,2026,GDA,0.2281782485768937
antocianinas_mg_baya,lofo_mixed,mixed,VILLA ALEGRE,LOFO,GDA,2026,GDA,0.19473648356037773
