idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
38,2024-01-01 00:00:00,5.8,2.01,0.0,0.0,71.7,15.3,15.93,16.5,,100.8
38,2024-01-01 01:00:00,2.7,1.14,0.0,0.0,80.43,13.3,14.05,15.0,,100.79
38,2024-01-01 02:00:00,4.93,1.98,0.0,0.0,82.33,13.3,13.45,13.7,,100.75
38,2024-01-01 03:00:00,4.25,2.2,0.0,0.0,84.18,12.5,12.78,13.0,,100.71
38,2024-01-01 04:00:00,4.0,1.63,0.0,0.0,86.63,11.4,11.88,12.4,,100.66
38,2024-01-01 05:00:00,4.36,1.93,0.0,0.0,89.43,11.1,11.25,11.4,,100.62
38,2024-01-01 06:00:00,3.13,1.32,0.0,0.0,91.33,10.3,10.53,10.8,,100.64
38,2024-01-01 07:00:00,4.03,1.86,17.7,0.0,93.05,10.7,10.73,10.8,,100.67
38,2024-01-01 08:00:00,4.36,1.72,51.8,0.0,88.4,10.7,12.23,14.0,,100.7
38,2024-01-01 09:00:00,5.62,2.13,215.6,0.0,78.18,14.8,15.85,16.9,,100.71
38,2024-01-01 10:00:00,6.62,1.97,443.2,0.0,68.28,17.7,18.83,20.3,,100.69
38,2024-01-01 11:00:00,6.66,1.04,620.3,0.0,62.78,20.7,21.45,22.1,,100.66
38,2024-01-01 12:00:00,7.85,1.5,871.7,0.0,60.33,22.2,22.78,23.3,,100.64
38,2024-01-01 13:00:00,7.02,1.64,1015.9,0.0,57.23,23.4,24.15,24.6,,100.65
38,2024-01-01 14:00:00,6.01,1.25,1085.8,0.0,51.03,25.0,25.65,26.3,,100.81
38,2024-01-01 15:00:00,7.42,1.4,1088.1,0.0,48.0,26.8,27.23,27.6,,100.77
38,2024-01-01 16:00:00,6.98,1.55,1050.5,0.0,46.83,27.7,28.15,28.6,,100.72
38,2024-01-01 17:00:00,11.16,2.46,900.7,0.0,46.0,28.6,28.73,28.8,,100.69
38,2024-01-01 18:00:00,17.06,2.77,759.3,0.0,45.4,28.6,28.73,28.9,,100.68
38,2024-01-01 19:00:00,10.22,2.36,538.5,0.0,46.08,27.9,28.1,28.2,,100.66
38,2024-01-01 20:00:00,9.97,2.31,294.7,0.0,46.28,26.5,27.08,27.6,,100.71
38,2024-01-01 21:00:00,11.23,1.58,93.1,0.0,49.18,23.1,24.98,26.3,,100.77
38,2024-01-01 22:00:00,10.19,2.48,3.8,0.0,58.43,20.6,21.33,22.2,,100.81
38,2024-01-01 23:00:00,10.26,3.97,0.0,0.0,64.05,18.8,19.5,20.1,,100.86
38,2024-01-02 00:00:00,8.06,3.7,0.0,0.0,69.23,17.3,17.83,18.4,,100.89
38,2024-01-02 01:00:00,9.5,3.73,0.0,0.0,73.25,16.2,16.58,16.9,,100.91
38,2024-01-02 02:00:00,8.14,3.78,0.0,0.0,76.8,15.4,15.75,16.1,,100.88
38,2024-01-02 03:00:00,10.51,4.21,0.0,0.0,80.1,14.7,14.93,15.2,,100.83
38,2024-01-02 04:00:00,10.73,3.65,0.0,0.0,83.4,13.9,14.15,14.5,,100.79
38,2024-01-02 05:00:00,9.22,3.38,0.0,0.0,86.35,13.2,13.5,13.8,,100.9
38,2024-01-02 06:00:00,9.36,3.58,0.0,0.0,88.18,12.9,13.0,13.1,,100.94
38,2024-01-02 07:00:00,8.71,2.16,12.3,0.0,90.68,12.2,12.45,12.8,,100.98
38,2024-01-02 08:00:00,5.04,1.6,59.2,0.0,86.38,12.2,14.13,15.7,,100.99
38,2024-01-02 09:00:00,8.1,2.68,214.3,0.0,78.25,16.0,16.95,18.0,,100.98
38,2024-01-02 10:00:00,4.61,1.01,445.1,0.0,67.48,19.4,20.7,21.6,,100.95
38,2024-01-02 11:00:00,6.3,0.98,678.9,0.0,62.03,22.0,22.9,23.4,,100.9
38,2024-01-02 12:00:00,5.22,0.84,856.1,0.0,57.03,23.8,24.48,25.0,,100.86
38,2024-01-02 13:00:00,8.6,1.18,1019.9,0.0,50.5,25.4,26.2,26.9,,100.84
38,2024-01-02 14:00:00,5.44,1.2,1087.7,0.0,43.6,27.2,27.98,28.8,,100.81
38,2024-01-02 15:00:00,9.07,1.97,1091.0,0.0,35.8,29.2,29.73,30.2,,100.76
38,2024-01-02 16:00:00,9.29,1.89,1066.0,0.0,29.25,30.8,31.13,31.4,,100.7
38,2024-01-02 17:00:00,9.94,2.26,948.7,0.0,27.4,31.8,32.08,32.3,,100.65
38,2024-01-02 18:00:00,12.31,2.57,768.5,0.0,27.93,32.0,32.25,32.4,,100.63
38,2024-01-02 19:00:00,10.76,2.57,539.3,0.0,26.95,31.5,31.73,32.0,,100.61
38,2024-01-02 20:00:00,10.04,2.14,295.3,0.0,27.3,30.7,31.1,31.4,,100.61
38,2024-01-02 21:00:00,3.64,1.06,94.1,0.0,38.85,26.6,28.25,29.7,,100.68
38,2024-01-02 22:00:00,2.48,0.98,3.5,0.0,50.83,22.4,23.83,25.5,,100.74
38,2024-01-02 23:00:00,2.77,0.93,0.0,0.0,58.35,20.7,21.23,21.8,,100.79
38,2024-01-03 00:00:00,2.38,0.98,0.0,0.0,62.98,18.5,19.75,20.5,,100.81
38,2024-01-03 01:00:00,2.92,0.94,0.0,0.0,65.9,18.0,18.38,18.5,,100.82
38,2024-01-03 02:00:00,3.42,1.92,0.0,0.0,67.73,16.5,17.35,17.9,,100.8
38,2024-01-03 03:00:00,3.89,1.49,0.0,0.0,75.35,15.2,15.65,16.1,,100.75
38,2024-01-03 04:00:00,4.79,1.41,0.0,0.0,82.25,14.2,14.43,15.0,,100.7
38,2024-01-03 05:00:00,2.7,1.0,0.0,0.0,79.0,14.2,14.58,15.1,,100.71
38,2024-01-03 06:00:00,3.31,1.09,0.0,0.0,78.73,14.4,14.53,14.7,,100.74
38,2024-01-03 07:00:00,3.78,1.49,10.9,0.0,80.13,13.2,14.03,14.5,,100.79
38,2024-01-03 08:00:00,2.63,1.23,48.4,0.0,71.35,13.5,16.73,19.2,,100.82
38,2024-01-03 09:00:00,3.6,0.95,214.4,0.0,59.15,20.4,20.85,21.1,,100.85
38,2024-01-03 10:00:00,4.5,1.27,446.8,0.0,56.33,21.5,21.88,22.4,,100.84
38,2024-01-03 11:00:00,6.34,1.32,679.5,0.0,55.38,22.7,23.1,23.5,,100.81
38,2024-01-03 12:00:00,4.54,1.34,876.7,0.0,53.43,24.0,24.63,25.1,,100.8
38,2024-01-03 13:00:00,8.82,1.65,1012.9,0.0,50.45,25.4,25.98,26.4,,100.8
38,2024-01-03 14:00:00,9.83,1.96,1083.3,0.0,45.83,27.1,27.83,28.4,,100.77
