target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
antocianinas_mg_baya,cv5_mixed,mixed,1,CV5,GDA,42,GDA,0.15750506375171988
antocianinas_mg_baya,cv5_mixed,mixed,2,CV5,GDA,42,GDA,0.3182600563391918
antocianinas_mg_baya,cv5_mixed,mixed,3,CV5,GDA,42,GDA,0.23097699288825066
antocianinas_mg_baya,cv5_mixed,mixed,4,CV5,GDA,42,GDA,0.24470063201945189
antocianinas_mg_baya,cv5_mixed,mixed,5,CV5,GDA,42,GDA,0.3434528945738101
antocianinas_mg_baya,cv5_mixed,mixed,1,CV5,GDA,123,GDA,0.28262877182211427
antocianinas_mg_baya,cv5_mixed,mixed,2,CV5,GDA,123,GDA,0.2635273525578846
antocianinas_mg_baya,cv5_mixed,mixed,3,CV5,GDA,123,GDA,0.2865740038220998
antocianinas_mg_baya,cv5_mixed,mixed,4,CV5,GDA,123,GDA,0.2492067164073964
antocianinas_mg_baya,cv5_mixed,mixed,5,CV5,GDA,123,GDA,0.2886821195214551
antocianinas_mg_baya,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,0.3901240343869438
antocianinas_mg_baya,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,0.23042996256033205
antocianinas_mg_baya,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,0.2706835156066005
antocianinas_mg_baya,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,0.2251640299337297
antocianinas_mg_baya,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,0.221181309324648
