target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,42,VPD_medio_acum,32.04417469950229
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,42,VPD_medio_acum,28.089450762593117
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,42,VPD_medio_acum,48.28814908901867
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,42,VPD_medio_acum,31.566080953696417
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,42,VPD_medio_acum,38.17006273204264
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,123,VPD_medio_acum,34.254302557865714
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,123,VPD_medio_acum,34.537519784607156
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,123,VPD_medio_acum,43.34458352589081
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,123,VPD_medio_acum,40.06666120213909
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,123,VPD_medio_acum,30.800356391749567
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,2026,VPD_medio_acum,40.22647619655346
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,2026,VPD_medio_acum,32.28124262824602
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,2026,VPD_medio_acum,38.084244374021296
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,2026,VPD_medio_acum,32.76140398531085
malvidina_3_o_coumarilglucosido_mgeqmv_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,2026,VPD_medio_acum,33.31637310768872
