idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
37,2024-02-05 11:00:00,9.76,2.24,660.3,0.0,56.6,20.3,20.35,20.4,,99.88
37,2024-02-05 12:00:00,13.39,3.94,857.1,0.0,61.28,20.0,20.5,21.0,,99.84
37,2024-02-05 13:00:00,13.0,4.67,1004.4,0.0,56.83,21.5,22.43,23.3,,99.84
37,2024-02-05 14:00:00,8.82,2.88,1093.0,0.0,52.45,23.3,23.95,24.8,,99.79
37,2024-02-05 15:00:00,13.39,3.84,1176.5,0.0,47.55,25.4,26.03,26.5,,99.71
37,2024-02-05 16:00:00,13.39,4.2,1082.9,0.0,42.15,27.1,27.73,28.5,,99.67
37,2024-02-05 17:00:00,15.7,4.82,895.7,0.0,37.43,28.7,28.95,29.2,,99.61
37,2024-02-05 18:00:00,17.03,5.3,726.6,0.0,37.98,29.1,29.35,29.5,,99.56
37,2024-02-05 19:00:00,17.35,5.07,547.8,0.0,35.65,28.5,28.78,29.1,,99.54
37,2024-02-05 20:00:00,16.85,4.87,312.2,0.0,34.4,27.6,28.1,28.6,,99.53
37,2024-02-05 21:00:00,13.46,3.09,134.4,0.0,40.08,24.4,25.93,27.2,,99.56
37,2024-02-05 22:00:00,6.12,1.6,0.0,0.0,48.8,20.3,21.78,23.4,,99.6
37,2024-02-05 23:00:00,4.9,1.29,0.0,0.0,55.88,19.1,19.4,19.8,,99.66
37,2024-02-06 00:00:00,4.61,1.16,0.0,0.0,58.88,17.9,18.35,18.7,,99.7
37,2024-02-06 01:00:00,6.48,1.11,0.0,0.0,60.65,17.3,17.58,17.8,,99.69
37,2024-02-06 02:00:00,4.9,1.04,0.0,0.0,63.28,16.2,17.0,17.6,,99.7
37,2024-02-06 03:00:00,3.35,1.35,0.0,0.0,70.88,15.1,15.35,15.7,,99.65
37,2024-02-06 04:00:00,3.89,1.56,0.0,0.0,77.45,13.7,14.03,14.6,,99.62
37,2024-02-06 05:00:00,2.52,1.21,0.0,0.0,84.13,13.4,13.58,13.7,,99.59
37,2024-02-06 06:00:00,4.61,1.98,0.0,0.0,88.85,12.0,12.53,13.4,,99.58
37,2024-02-06 07:00:00,4.1,2.0,0.0,0.0,91.3,11.1,11.25,11.5,,99.63
37,2024-02-06 08:00:00,3.49,1.59,107.0,0.0,93.98,10.8,11.48,12.5,,99.7
37,2024-02-06 09:00:00,5.18,2.12,294.3,0.0,92.1,13.6,15.4,16.7,,99.7
37,2024-02-06 10:00:00,8.06,2.26,495.2,0.0,78.45,17.6,18.93,20.1,,99.7
37,2024-02-06 11:00:00,11.88,4.4,628.1,0.0,68.45,20.5,21.18,21.8,,99.77
37,2024-02-06 12:00:00,13.86,5.19,862.3,0.0,61.93,22.4,22.98,23.6,,99.81
37,2024-02-06 13:00:00,11.09,3.65,985.0,0.0,53.93,24.1,24.95,25.9,,99.82
37,2024-02-06 14:00:00,12.02,4.44,1035.5,0.0,46.4,26.6,27.23,28.1,,99.77
37,2024-02-06 15:00:00,15.19,3.8,1036.4,0.0,39.85,28.6,29.33,30.0,,99.77
37,2024-02-06 16:00:00,11.84,3.37,995.9,0.0,32.63,30.6,30.93,31.4,,99.72
37,2024-02-06 17:00:00,11.16,2.91,892.0,0.0,31.83,31.7,31.98,32.3,,99.68
37,2024-02-06 18:00:00,10.19,2.87,652.6,0.0,31.55,32.3,32.45,32.6,,99.64
37,2024-02-06 19:00:00,9.5,2.56,533.4,0.0,30.93,32.2,32.43,32.7,,99.61
37,2024-02-06 20:00:00,23.72,5.65,278.2,0.0,37.83,28.7,30.6,32.4,,99.62
37,2024-02-06 21:00:00,18.72,5.3,108.0,0.0,47.9,24.9,26.15,27.5,,99.69
37,2024-02-06 22:00:00,13.07,4.31,0.0,0.0,56.1,22.7,23.45,24.2,,99.77
37,2024-02-06 23:00:00,12.02,3.63,0.0,0.0,65.25,21.5,21.83,22.1,,99.83
37,2024-02-07 00:00:00,13.14,4.39,0.0,0.0,68.3,21.1,21.48,21.9,,99.83
37,2024-02-07 01:00:00,9.68,3.25,0.0,0.0,73.25,19.6,20.23,20.8,,99.82
37,2024-02-07 02:00:00,7.7,2.77,0.0,0.0,79.08,18.7,18.95,19.2,,99.79
37,2024-02-07 03:00:00,3.35,1.3,0.0,0.0,84.45,17.4,17.83,18.2,,99.76
37,2024-02-07 04:00:00,6.08,1.92,0.0,0.0,88.05,17.0,17.05,17.1,,99.69
37,2024-02-07 05:00:00,8.78,1.74,0.0,0.0,89.5,16.5,16.85,17.2,,99.65
37,2024-02-07 06:00:00,7.96,2.2,0.0,0.0,90.18,16.3,16.5,16.7,,99.64
37,2024-02-07 07:00:00,5.76,1.41,0.0,0.0,90.25,15.9,16.08,16.3,,99.65
37,2024-02-07 08:00:00,6.95,1.4,104.6,0.0,90.48,15.9,16.4,17.1,,99.68
37,2024-02-07 09:00:00,20.74,5.01,276.7,0.0,87.28,17.8,18.78,19.6,,99.65
37,2024-02-07 10:00:00,18.4,6.17,481.0,0.0,81.43,20.1,20.8,21.5,,99.62
37,2024-02-07 11:00:00,19.01,7.69,605.3,0.0,72.0,22.1,22.9,23.7,,99.63
37,2024-02-07 12:00:00,22.5,6.99,839.8,0.0,65.8,24.0,24.8,25.7,,99.63
37,2024-02-07 13:00:00,22.57,7.96,954.2,0.0,59.68,26.1,26.78,27.4,,99.63
37,2024-02-07 14:00:00,21.02,6.62,1003.4,0.0,53.5,28.0,28.5,29.0,,99.58
37,2024-02-07 15:00:00,23.15,6.17,1004.4,0.0,47.95,29.5,30.28,30.9,,99.54
37,2024-02-07 16:00:00,26.96,6.98,971.5,0.0,41.95,31.0,31.35,31.9,,99.49
37,2024-02-07 17:00:00,23.4,7.42,874.1,0.0,36.43,31.9,32.13,32.3,,99.44
37,2024-02-07 18:00:00,21.85,7.5,642.4,0.0,34.2,32.1,32.2,32.3,,99.39
37,2024-02-07 19:00:00,27.4,7.38,533.0,0.0,34.4,31.2,31.58,31.9,,99.36
37,2024-02-07 20:00:00,21.53,5.43,282.7,0.0,37.2,29.9,30.45,30.9,,99.38
37,2024-02-07 21:00:00,18.83,4.57,99.7,0.0,40.7,27.6,28.63,29.6,,99.43
37,2024-02-07 22:00:00,12.28,3.55,0.0,0.0,46.28,25.5,26.33,26.9,,99.48
37,2024-02-07 23:00:00,14.22,3.28,0.0,0.0,52.05,23.8,24.45,24.9,,99.52
37,2024-02-08 00:00:00,20.56,5.87,0.0,0.0,53.85,23.2,23.63,23.9,,99.53
37,2024-02-08 01:00:00,19.48,7.28,0.0,0.0,50.95,22.2,22.68,23.0,,99.51
37,2024-02-08 02:00:00,16.38,4.87,0.0,0.0,50.35,20.9,21.33,21.8,,99.5
37,2024-02-08 03:00:00,14.8,4.51,0.0,0.0,52.43,19.4,20.05,20.6,,99.43
37,2024-02-08 04:00:00,15.34,4.18,0.0,0.0,54.08,18.1,18.6,19.1,,99.38
37,2024-02-08 05:00:00,13.36,2.73,0.0,0.0,55.83,16.9,17.28,17.8,,99.38
37,2024-02-08 06:00:00,13.28,3.45,0.0,0.0,59.93,15.5,16.05,16.6,,99.41
37,2024-02-08 07:00:00,10.37,3.36,0.0,0.0,64.8,14.4,14.8,15.2,,99.42
37,2024-02-08 08:00:00,9.68,1.98,88.8,0.0,69.03,13.9,14.33,14.8,,99.44
37,2024-02-08 09:00:00,15.84,4.36,271.8,0.0,67.2,15.1,15.68,16.1,,99.43
37,2024-02-08 10:00:00,15.34,4.19,488.2,0.0,62.95,16.4,17.13,17.8,,99.42
37,2024-02-08 11:00:00,11.59,3.4,613.5,0.0,58.58,18.4,18.95,19.7,,99.44
37,2024-02-08 12:00:00,14.08,4.89,857.6,0.0,54.4,19.9,20.8,21.6,,99.53
37,2024-02-08 13:00:00,13.07,4.72,976.9,0.0,48.88,22.4,23.13,23.9,,99.56
37,2024-02-08 14:00:00,11.88,3.38,1027.1,0.0,44.08,24.3,25.15,25.8,,99.52
37,2024-02-08 15:00:00,11.7,3.51,1060.4,0.0,38.23,26.6,27.23,28.0,,99.49
37,2024-02-08 16:00:00,15.05,4.39,1077.7,0.0,34.3,27.7,28.4,29.2,,99.46
37,2024-02-08 17:00:00,14.47,4.75,923.7,0.0,34.4,28.6,29.25,29.6,,99.4
37,2024-02-08 18:00:00,14.18,3.9,647.3,0.0,31.48,29.9,30.08,30.3,,99.36
37,2024-02-08 19:00:00,11.66,3.85,561.4,0.0,33.33,29.6,30.03,30.3,,99.34
37,2024-02-08 20:00:00,12.85,2.85,287.7,0.0,35.58,28.7,28.98,29.3,,99.36
37,2024-02-08 21:00:00,7.56,1.55,155.3,0.0,39.78,25.7,27.4,28.7,,99.38
37,2024-02-08 22:00:00,6.12,1.72,0.0,0.0,48.98,22.9,23.6,24.7,,99.43
37,2024-02-08 23:00:00,7.7,3.24,0.0,0.0,39.0,21.3,21.68,22.4,,99.53
37,2024-02-09 00:00:00,9.25,3.37,0.0,0.0,37.05,20.3,20.68,21.1,,99.57
37,2024-02-09 01:00:00,6.08,2.48,0.0,0.0,46.55,17.8,18.25,19.0,,99.58
37,2024-02-09 02:00:00,6.62,1.61,0.0,0.0,55.25,16.1,16.45,17.0,,99.59
37,2024-02-09 03:00:00,4.75,1.98,0.0,0.0,62.6,14.4,15.0,15.7,,99.56
37,2024-02-09 04:00:00,8.32,2.84,0.0,0.0,69.3,13.8,13.95,14.2,,99.55
37,2024-02-09 05:00:00,4.72,2.29,0.0,0.0,71.85,12.9,13.35,13.9,,99.54
37,2024-02-09 06:00:00,5.0,2.25,0.0,0.0,76.53,12.3,12.5,12.8,,99.55
37,2024-02-09 07:00:00,6.19,2.94,0.0,0.0,80.58,11.3,11.93,12.3,,99.56
37,2024-02-09 08:00:00,5.15,2.58,69.5,0.0,84.28,11.2,11.43,11.9,,99.6
37,2024-02-09 09:00:00,8.68,2.23,258.4,0.0,80.88,13.0,14.33,15.5,,99.58
37,2024-02-09 10:00:00,9.36,3.02,482.7,0.0,69.18,16.0,17.13,18.3,,99.56
37,2024-02-09 11:00:00,8.89,2.86,607.6,0.0,57.18,18.8,19.63,20.5,,99.56
37,2024-02-09 12:00:00,9.22,3.24,849.3,0.0,49.43,20.7,21.6,22.5,,99.59
37,2024-02-09 13:00:00,15.37,3.96,966.2,0.0,42.15,23.0,23.8,24.7,,99.59
37,2024-02-09 14:00:00,11.38,4.04,1024.3,0.0,37.18,25.0,25.85,26.6,,99.56
37,2024-02-09 15:00:00,12.6,3.86,1016.2,0.0,33.33,27.2,28.0,28.8,,99.52
37,2024-02-09 16:00:00,17.68,5.49,982.6,0.0,30.5,29.1,29.63,30.0,,99.48
37,2024-02-09 17:00:00,23.29,8.88,884.6,0.0,30.78,29.9,30.05,30.2,,99.45
37,2024-02-09 18:00:00,22.46,9.59,638.0,0.0,30.28,29.2,29.5,29.8,,99.47
37,2024-02-09 19:00:00,20.59,7.95,539.8,0.0,30.05,28.1,28.5,28.9,,99.48
37,2024-02-09 20:00:00,13.68,5.0,286.3,0.0,30.88,26.3,27.2,28.0,,99.51
37,2024-02-09 21:00:00,15.8,4.1,107.7,0.0,34.2,22.6,24.28,25.6,,99.61
37,2024-02-09 22:00:00,9.61,3.4,0.0,0.0,41.5,20.4,21.1,21.6,,99.7
37,2024-02-09 23:00:00,13.1,5.37,0.0,0.0,52.9,18.5,19.23,20.0,,99.78
37,2024-02-10 00:00:00,13.75,4.84,0.0,0.0,62.45,16.7,17.3,18.0,,99.85
37,2024-02-10 01:00:00,11.23,2.29,0.0,0.0,70.85,14.8,15.65,16.4,,99.88
37,2024-02-10 02:00:00,2.48,0.98,0.0,0.0,80.83,13.2,13.68,14.3,,99.89
37,2024-02-10 03:00:00,5.8,2.05,0.0,0.0,85.6,12.0,12.38,12.8,,99.84
37,2024-02-10 04:00:00,4.43,2.15,0.0,0.0,88.55,11.0,11.33,11.7,,99.79
37,2024-02-10 05:00:00,3.56,2.02,0.0,0.0,90.65,10.6,10.7,10.9,,99.75
37,2024-02-10 06:00:00,4.21,2.01,0.0,0.0,92.98,9.9,10.0,10.1,,99.71
37,2024-02-10 07:00:00,4.86,2.31,0.0,0.0,94.05,9.5,9.58,9.8,,99.72
37,2024-02-10 08:00:00,4.14,1.67,98.5,0.0,95.78,9.6,10.08,10.6,,99.74
37,2024-02-10 09:00:00,6.55,1.95,283.9,0.0,97.63,11.2,12.6,13.6,,99.74
37,2024-02-10 10:00:00,12.02,3.26,477.6,0.0,85.23,14.6,15.23,15.8,,99.74
37,2024-02-10 11:00:00,12.06,3.7,601.2,0.0,75.4,16.1,17.15,18.1,,99.74
37,2024-02-10 12:00:00,12.42,4.16,853.8,0.0,67.8,18.5,19.28,20.0,,99.76
37,2024-02-10 13:00:00,14.33,3.98,967.2,0.0,60.28,20.5,21.43,22.4,,99.76
37,2024-02-10 14:00:00,15.16,4.5,1026.1,0.0,51.6,22.9,23.63,24.3,,99.7
37,2024-02-10 15:00:00,10.58,3.8,1028.0,0.0,44.53,24.8,25.7,26.6,,99.63
37,2024-02-10 16:00:00,13.39,3.94,996.1,0.0,37.83,27.3,27.83,28.4,,99.55
37,2024-02-10 17:00:00,9.5,2.9,897.1,0.0,31.05,29.1,29.38,29.9,,99.49
37,2024-02-10 18:00:00,9.9,3.21,639.4,0.0,27.7,30.2,30.4,30.6,,99.44
37,2024-02-10 19:00:00,6.73,1.84,544.3,0.0,27.6,30.6,30.73,31.1,,99.42
37,2024-02-10 20:00:00,5.22,1.16,290.3,0.0,32.48,29.3,30.0,30.4,,99.42
37,2024-02-10 21:00:00,2.38,0.55,101.0,0.0,43.75,25.3,27.2,28.7,,99.45
37,2024-02-10 22:00:00,4.18,1.46,0.0,0.0,53.43,21.5,22.88,23.9,,99.51
37,2024-02-10 23:00:00,5.33,0.95,0.0,0.0,66.05,18.9,19.45,19.8,,99.58
37,2024-02-11 00:00:00,3.74,0.78,0.0,0.0,72.15,16.8,17.63,18.5,,99.62
37,2024-02-11 01:00:00,3.46,1.24,0.0,0.0,76.6,15.7,16.28,17.0,,99.63
37,2024-02-11 02:00:00,2.45,1.19,0.0,0.0,77.23,15.6,15.8,16.1,,99.63
37,2024-02-11 03:00:00,5.18,1.07,0.0,0.0,79.9,14.2,14.68,15.1,,99.63
37,2024-02-11 04:00:00,2.95,1.3,0.0,0.0,82.88,13.0,13.58,14.3,,99.62
37,2024-02-11 05:00:00,4.18,1.94,0.0,0.0,86.1,12.4,12.53,12.7,,99.62
37,2024-02-11 06:00:00,4.72,2.09,0.0,0.0,89.45,11.1,11.73,12.4,,99.59
37,2024-02-11 07:00:00,3.13,1.73,0.0,0.0,92.63,10.1,10.4,10.9,,99.61
37,2024-02-11 08:00:00,4.1,1.97,100.2,0.0,93.85,10.0,10.43,11.3,,99.64
37,2024-02-11 09:00:00,9.07,2.56,283.0,0.0,93.05,12.2,13.98,15.5,,99.66
37,2024-02-11 10:00:00,11.3,3.16,481.9,0.0,80.03,16.1,16.98,17.9,,99.69
37,2024-02-11 11:00:00,11.81,3.94,596.7,0.0,71.03,18.4,18.88,19.5,,99.72
37,2024-02-11 12:00:00,16.16,3.75,849.9,0.0,63.88,19.8,20.38,21.1,,99.75
37,2024-02-11 13:00:00,12.85,4.0,966.5,0.0,58.15,21.5,22.13,22.7,,99.76
37,2024-02-11 14:00:00,11.81,3.68,1017.5,0.0,51.0,23.8,24.43,24.9,,99.73
37,2024-02-11 15:00:00,15.55,4.24,1018.9,0.0,45.7,25.8,26.58,27.2,,99.71
37,2024-02-11 16:00:00,12.85,4.21,982.5,0.0,42.93,27.4,28.08,28.7,,99.65
37,2024-02-11 17:00:00,13.68,4.01,882.0,0.0,40.4,29.1,29.43,29.7,,99.6
37,2024-02-11 18:00:00,12.56,3.99,620.0,0.0,38.93,29.9,29.93,30.0,,99.55
37,2024-02-11 19:00:00,13.1,3.77,521.5,0.0,38.0,29.4,29.63,29.9,,99.54
37,2024-02-11 20:00:00,29.34,5.96,283.4,0.0,39.95,26.2,27.98,29.2,,99.59
37,2024-02-11 21:00:00,31.43,9.25,38.3,0.0,51.35,23.0,23.6,24.4,,99.69
37,2024-02-11 22:00:00,16.74,6.03,0.0,0.0,54.5,22.0,22.33,22.7,,99.73
37,2024-02-11 23:00:00,21.42,5.86,0.0,0.0,55.6,21.1,21.43,21.8,,99.76
37,2024-02-12 00:00:00,23.47,7.95,0.0,0.0,54.23,19.3,19.98,20.7,,99.83
37,2024-02-12 01:00:00,20.88,6.18,0.0,0.0,57.7,17.9,18.38,18.9,,99.87
37,2024-02-12 02:00:00,14.22,3.5,0.0,0.0,62.03,17.1,17.45,17.7,,99.86
37,2024-02-12 03:00:00,13.82,2.85,0.0,0.0,65.88,16.3,16.7,17.0,,99.83
37,2024-02-12 04:00:00,16.92,5.16,0.0,0.0,69.05,15.9,16.08,16.2,,99.83
37,2024-02-12 05:00:00,20.45,6.9,0.0,0.0,73.8,14.8,15.15,15.5,,99.82
37,2024-02-12 06:00:00,15.84,3.48,0.0,0.0,79.33,13.5,13.95,14.4,,99.81
37,2024-02-12 07:00:00,13.93,4.0,0.0,0.0,83.5,12.7,13.0,13.3,,99.8
37,2024-02-12 08:00:00,18.58,6.6,81.9,0.0,86.03,12.6,12.75,13.0,,99.83
37,2024-02-12 09:00:00,19.91,4.9,161.5,0.0,86.23,13.1,13.33,13.4,,99.83
37,2024-02-12 10:00:00,19.84,5.44,279.9,0.0,83.78,13.6,13.7,13.9,,99.84
37,2024-02-12 11:00:00,17.14,6.38,592.9,0.0,79.2,14.8,15.83,16.9,,99.77
37,2024-02-12 12:00:00,18.76,6.7,860.1,0.0,68.95,17.8,18.73,19.6,,99.74
37,2024-02-12 13:00:00,20.02,7.37,979.0,0.0,59.83,20.5,21.4,22.4,,99.7
