idEstacion,fecha,velocidadMaximaViento,velocidadPromedioViento,radiacion,precipitacion,humedadRelativa,tempMinima,tempMedia,tempMaxima,dpv,presion
64,2024-09-12 10:00:00,12.02,6.88,83.5,0.0,91.9,9.9,9.97,10.0,,99.41
64,2024-09-12 11:00:00,11.74,4.15,115.6,0.0,91.45,10.1,10.3,10.5,,99.47
64,2024-09-12 12:00:00,10.51,4.13,155.5,0.0,89.4,10.5,10.85,11.2,,99.48
64,2024-09-12 13:00:00,14.22,5.2,181.0,0.0,85.53,11.3,11.48,11.7,,99.48
64,2024-09-12 14:00:00,12.78,5.28,222.5,0.0,83.05,11.7,11.95,12.1,,99.48
64,2024-09-12 15:00:00,25.13,10.24,171.6,0.0,81.65,11.9,12.05,12.2,,99.49
64,2024-09-12 16:00:00,27.94,13.48,198.9,0.0,82.88,11.3,11.6,11.8,,99.49
64,2024-09-12 17:00:00,28.01,13.83,133.7,0.0,83.98,11.0,11.03,11.1,,99.51
64,2024-09-12 18:00:00,22.68,12.67,73.2,0.0,85.65,10.6,10.73,10.9,,99.56
64,2024-09-12 19:00:00,24.95,11.69,35.5,0.0,84.28,10.5,10.58,10.6,,99.63
64,2024-09-12 20:00:00,25.42,7.84,15.6,0.0,84.58,10.4,10.45,10.5,,99.67
64,2024-09-12 21:00:00,8.96,3.83,0.0,0.0,86.43,10.2,10.28,10.4,,99.71
64,2024-09-12 22:00:00,9.79,4.42,0.0,0.0,86.8,10.3,10.33,10.4,,99.77
64,2024-09-12 23:00:00,11.16,5.22,0.0,0.0,87.83,10.0,10.18,10.4,,99.8
64,2024-09-13 00:00:00,9.97,3.54,0.0,0.0,86.6,9.7,9.98,10.1,,99.82
64,2024-09-13 01:00:00,13.46,4.7,0.0,0.0,86.45,8.6,9.13,9.6,,99.83
64,2024-09-13 02:00:00,13.39,6.4,0.0,0.0,89.93,7.6,8.1,8.5,,99.78
64,2024-09-13 03:00:00,10.87,5.1,0.0,0.0,92.78,6.2,6.45,6.8,,99.74
64,2024-09-13 04:00:00,15.34,7.52,0.0,0.0,93.53,6.2,6.48,6.8,,99.69
64,2024-09-13 05:00:00,15.34,7.98,0.0,0.0,92.38,7.0,7.23,7.4,,99.66
64,2024-09-13 06:00:00,12.35,7.29,0.0,0.0,92.75,6.5,7.0,7.3,,99.62
64,2024-09-13 07:00:00,15.55,7.62,0.0,0.0,94.28,6.0,6.18,6.4,,99.62
64,2024-09-13 08:00:00,13.1,7.68,7.6,0.0,97.6,5.1,5.53,5.9,,99.66
64,2024-09-13 09:00:00,16.7,8.56,95.1,0.0,98.53,5.3,6.2,6.8,,99.71
64,2024-09-13 10:00:00,20.09,10.66,326.8,0.0,97.2,7.4,8.1,8.8,,99.76
64,2024-09-13 11:00:00,18.58,9.96,557.3,0.0,89.03,9.4,10.33,11.4,,99.77
64,2024-09-13 12:00:00,19.87,9.07,782.8,0.0,74.2,12.2,13.35,14.2,,99.74
64,2024-09-13 13:00:00,24.77,8.48,863.0,0.0,60.28,14.9,15.95,16.9,,99.7
64,2024-09-13 14:00:00,23.22,9.61,906.1,0.0,51.33,17.2,17.68,18.0,,99.64
64,2024-09-13 15:00:00,23.51,12.46,862.1,0.0,51.85,17.6,17.98,18.2,,99.6
64,2024-09-13 16:00:00,28.15,12.29,678.9,0.0,49.95,18.3,18.45,18.7,,99.56
64,2024-09-13 17:00:00,25.7,13.39,596.3,0.0,51.05,17.6,18.13,18.5,,99.54
64,2024-09-13 18:00:00,25.31,14.63,398.6,0.0,55.7,16.4,16.78,17.2,,99.58
64,2024-09-13 19:00:00,25.88,13.37,129.5,0.0,61.18,14.3,15.28,16.2,,99.6
64,2024-09-13 20:00:00,18.22,6.96,23.2,0.0,71.1,11.7,12.83,14.0,,99.63
64,2024-09-13 21:00:00,13.68,6.54,0.0,0.0,80.48,10.2,10.73,11.3,,99.64
64,2024-09-13 22:00:00,10.69,3.58,0.0,0.0,85.35,8.4,9.4,10.3,,99.65
64,2024-09-13 23:00:00,7.88,4.49,0.0,0.0,88.53,7.4,8.03,8.7,,99.62
64,2024-09-14 00:00:00,10.55,5.45,0.0,0.0,89.5,7.4,7.63,7.9,,99.57
64,2024-09-14 01:00:00,10.91,5.76,0.0,0.0,92.88,7.2,7.8,8.2,,99.54
64,2024-09-14 02:00:00,7.49,4.47,0.0,0.0,94.8,6.0,6.13,6.4,,99.46
64,2024-09-14 03:00:00,7.78,4.04,0.0,0.0,95.63,6.2,6.28,6.4,,99.42
