target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,1,CV5,GDA,42,GDA,42.2606294549522
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,2,CV5,GDA,42,GDA,45.457138143612895
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,3,CV5,GDA,42,GDA,50.98062511311099
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,4,CV5,GDA,42,GDA,37.106558861931795
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,5,CV5,GDA,42,GDA,26.383288535322208
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,1,CV5,GDA,123,GDA,44.16899009580617
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,2,CV5,GDA,123,GDA,38.77639615864537
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,3,CV5,GDA,123,GDA,20.712353943603627
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,4,CV5,GDA,123,GDA,68.93505451728504
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,5,CV5,GDA,123,GDA,61.556231655337015
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,1,CV5,GDA,2026,GDA,30.719299623324634
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,2,CV5,GDA,2026,GDA,39.154637122611554
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,3,CV5,GDA,2026,GDA,53.20812297230861
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,4,CV5,GDA,2026,GDA,53.42204058090918
malvidina_3_o_glucosido_mg_kg,cv5_mixed,mixed,5,CV5,GDA,2026,GDA,27.168549880406793
