target_key,scheme,subset,split_id,method,predictors,seed,feature,shap_mean_abs
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,42,VPD_medio_acum,33.46375130753007
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,42,VPD_medio_acum,28.697686059976874
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,42,VPD_medio_acum,28.868420758903934
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,42,VPD_medio_acum,26.98691643428803
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,42,VPD_medio_acum,28.825627207487013
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,123,VPD_medio_acum,30.660412992989464
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,123,VPD_medio_acum,36.35681611571292
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,123,VPD_medio_acum,19.779195040867645
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,123,VPD_medio_acum,32.83697997360675
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,123,VPD_medio_acum,37.235809061255786
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,1,CV5,VPD_medio_acum,2026,VPD_medio_acum,32.99273621454881
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,2,CV5,VPD_medio_acum,2026,VPD_medio_acum,21.856020481940487
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,3,CV5,VPD_medio_acum,2026,VPD_medio_acum,27.44852261144519
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,4,CV5,VPD_medio_acum,2026,VPD_medio_acum,18.360155590561657
suma_compuestos_fenolicos_mg_kg,cv5_mixed,mixed,5,CV5,VPD_medio_acum,2026,VPD_medio_acum,24.394760029150614
